radius_km,M_thr,W,P_exceed,P_lo,P_hi
17,2.0,10000.0,0.002633594397583372,0.0026295143700651095,0.0026376744251016345
17,2.0,10985.411419875572,0.002633957770961759,0.002629475134244395,0.002638440407679123
17,2.0,12067.92640639329,0.002634357003771348,0.0026294319686876086,0.0026392820388550877
17,2.0,13257.113655901081,0.0026347956404438877,0.0026293844730268675,0.002640206807860908
17,2.0,14563.484775012445,0.002635277576920614,0.0026293322047220807,0.002641222949119147
17,2.0,15998.587196060573,0.002635807095752174,0.0026292746743393743,0.0026423395171649737
17,2.0,17575.10624854793,0.0026363889047563704,0.0026292113402499023,0.0026435664692628386
17,2.0,19306.977288832495,0.002637028179598544,0.0026291416026617436,0.0026449147565353443
17,2.0,21209.508879201927,0.002637730610710043,0.0026290647968943964,0.0026463964245256894
17,2.0,23299.51810515372,0.002638502454998415,0.0026289801857824736,0.002648024724214356
17,2.0,25595.479226995332,0.00263935059285747,0.002628886951080273,0.002649814234634667
17,2.0,28117.68697974231,0.002640282591042764,0.0026287841837171156,0.0026517809983684125
17,2.0,30888.435964774784,0.0026413067720409966,0.002628670872725858,0.002653942671356135
17,2.0,33932.217718953296,0.0026424322906350994,0.0026285458926367,0.0026563186886334987
17,2.0,37275.93720314938,0.0026436692184514943,0.002628407989094224,0.0026589304478087643
17,2.0,40949.15062380427,0.002645028637363489,0.0026282557624062873,0.0026618015123206907
17,2.0,44984.32668969444,0.00264652274273669,0.002628087648687437,0.002664957836785943
17,2.0,49417.13361323838,0.0026481649576176602,0.0026279018981923046,0.002668428017043016
17,2.0,54286.754393238596,0.002649970059106055,0.002627696550361658,0.002672243567850452
17,2.0,59636.23316594637,0.0026519543183044503,0.002627469405011536,0.0026764392315973646
17,2.0,65512.85568595509,0.002654135655422496,0.0026272179889911974,0.0026810533218537946
17,2.0,71968.56730011514,0.0026565338118123005,0.0026269395175002016,0.0026861281061243995
17,2.0,79060.43210907701,0.0026591705409512167,0.0026266308491007047,0.002691710232801729
17,2.0,86851.13737513521,0.0026620698206608617,0.002626288433271158,0.0026978512080505653
17,2.0,95409.54763499944,0.002665258089161515,0.0026259082491127063,0.002704607929210324
17,2.0,104811.31341546852,0.0026687645079337408,0.0026254857335479137,0.002712043282319568
17,2.0,115139.53993264481,0.0026726212547762973,0.0026250156970050492,0.0027202268125475454
17,2.0,126485.52168552957,0.0026768638509507836,0.002624492224175055,0.0027292354777265124
17,2.0,138949.5494373136,0.002681531526880665,0.002623908556924241,0.002739154496837089
17,2.0,152641.79671752334,0.0026866676315544513,0.0026232569558358653,0.0027500783072730373
17,2.0,167683.29368110065,0.002692320091580047,0.002622528536103012,0.002762111647057082
17,2.0,184206.99693267164,0.0026985419267882005,0.002621713072586294,0.002775370780990107
17,2.0,202358.96477251555,0.0027053918303956426,0.00262079876772187,0.002789984893069415
17,2.0,222299.64825261955,0.002712934823069446,0.0026197719745890556,0.0028060976715498366
17,2.0,244205.30945486497,0.0027212429918166414,0.002618616865749288,0.002823869117883995
17,2.0,268269.57952797273,0.0027303963265087328,0.0026173150363681826,0.002843477616649283
17,2.0,294705.170255181,0.0027404836691176104,0.0026158450275420237,0.002865122310693197
17,2.0,323745.754281764,0.002751603793456181,0.0026141817525296403,0.0028890258343827217
17,2.0,355648.03062231286,0.0027638666364990794,0.0026122958045931236,0.002915437468405035
17,2.0,390693.99370546127,0.0027773947063226556,0.002610152620161328,0.0029446367924839834
17,2.0,429193.42601287784,0.0027923246965163573,0.0026077114647955076,0.002976937928237207
17,2.0,471486.63634573895,0.002808809342775276,0.0026049242016175957,0.003012694483932956
17,2.0,517947.46792312124,0.0028270195645382357,0.0026017337920272473,0.003052305337049224
17,2.0,568986.6029018293,0.002847146943304124,0.0025980724661244852,0.003096221420483763
17,2.0,625055.1925273977,0.0028694066000433116,0.0025938594845442598,0.0031449537155423635
17,2.0,686648.8450042998,0.0028940405474309205,0.0025889983934488997,0.0031990827014129414
17,2.0,754312.0063354607,0.0029213216091197314,0.0025833736489758678,0.003259269569263595
17,2.0,828642.7728546843,0.0029515580187708945,0.0025768464548609382,0.003326269582680851
17,2.0,910298.1779915227,0.002985098837163358,0.0025692496151106525,0.0034009480592160635
17,2.0,1000000.0,0.0030223403577808172,0.0025603811496029564,0.003484299565958678
17,3.0,10000.0,6.237966668543038e-06,6.223641627262105e-06,6.2522917098239705e-06
17,3.0,10985.411419875572,6.239242523187194e-06,6.2235028046570555e-06,6.254982241717332e-06
17,3.0,12067.92640639329,6.240644389143846e-06,6.223349953606696e-06,6.257938824680995e-06
17,3.0,13257.113655901081,6.242184742877299e-06,6.223181619174922e-06,6.2611878665796764e-06
17,3.0,14563.484775012445,6.243877303080403e-06,6.222996188522319e-06,6.264758417638487e-06
17,3.0,15998.587196060573,6.245737154908504e-06,6.2227918714958995e-06,6.268682438321108e-06
17,3.0,17575.10624854793,6.24778088798017e-06,6.2225666796493264e-06,6.2729950963110135e-06
17,3.0,19306.977288832495,6.2500267483667216e-06,6.22231840215746e-06,6.277735094575983e-06
17,3.0,21209.508879201927,6.252494806457953e-06,6.2220445785291885e-06,6.282945034386718e-06
17,3.0,23299.51810515372,6.255207141703245e-06,6.221742466875907e-06,6.288671816530583e-06
17,3.0,25595.479226995332,6.258188047780777e-06,6.221409008749266e-06,6.294967086812289e-06
17,3.0,28117.68697974231,6.2614642580838265e-06,6.221040787555164e-06,6.301887728612489e-06
17,3.0,30888.435964774784,6.265065196409125e-06,6.22063398215054e-06,6.309496410667711e-06
17,3.0,33932.217718953296,6.269023253069328e-06,6.22018431210682e-06,6.317862194031836e-06
17,3.0,37275.93720314938,6.27337409153661e-06,6.219686975474454e-06,6.327061207598765e-06
17,3.0,40949.15062380427,6.278156987615802e-06,6.219136576151312e-06,6.337177399080291e-06
17,3.0,44984.32668969444,6.283415206587151e-06,6.218527040671148e-06,6.3483033725031535e-06
17,3.0,49417.13361323838,6.289196420317111e-06,6.217851519932951e-06,6.360541320701272e-06
17,3.0,54286.754393238596,6.295553171664636e-06,6.21710227571771e-06,6.374004067611563e-06
17,3.0,59636.23316594637,6.302543391289994e-06,6.2162705484358895e-06,6.388816234144099e-06
17,3.0,65512.85568595509,6.310230971640074e-06,6.2153464008179325e-06,6.4051155424622154e-06
17,3.0,71968.56730011514,6.318686408213203e-06,6.214318535932072e-06,6.423054280494335e-06
17,3.0,79060.43210907701,6.32798751420971e-06,6.213174081947336e-06,6.442800946472084e-06
17,3.0,86851.13737513521,6.338220219781476e-06,6.211898338818793e-06,6.4645421007441595e-06
17,3.0,95409.54763499944,6.349479466316588e-06,6.2104744784883145e-06,6.488484454144861e-06
17,3.0,104811.31341546852,6.361870209081744e-06,6.2088831897161484e-06,6.514857228447339e-06
17,3.0,115139.53993264481,6.375508542766362e-06,6.207102255834605e-06,6.543914829698118e-06
17,3.0,126485.52168552957,6.390522968136025e-06,6.2051060525013466e-06,6.575939883770704e-06
17,3.0,138949.5494373136,6.407055819002139e-06,6.202864947630255e-06,6.611246690374023e-06
17,3.0,152641.79671752334,6.425264874265757e-06,6.200344584074119e-06,6.650185164457395e-06
17,3.0,167683.29368110065,6.445325182458106e-06,6.197505019592759e-06,6.693145345323453e-06
17,3.0,184206.99693267164,6.467431131640389e-06,6.1942996934561e-06,6.740562569824678e-06
17,3.0,202358.96477251555,6.491798802743531e-06,6.1906741812419695e-06,6.792923424245093e-06
17,3.0,222299.64825261955,6.5186686538654115e-06,6.186564692847149e-06,6.850772614883674e-06
17,3.0,244205.30945486497,6.548308587928098e-06,6.18189625392241e-06,6.914720921933785e-06
17,3.0,268269.57952797273,6.581017470308481e-06,6.17658050079796e-06,6.985454439819002e-06
17,3.0,294705.170255181,6.617129174268932e-06,6.170512999949839e-06,7.063745348588025e-06
17,3.0,323745.754281764,6.6570172461144494e-06,6.163569979499258e-06,7.1504645127296405e-06
17,3.0,355648.03062231286,6.701100305539498e-06,6.155604336680287e-06,7.246596274398709e-06
17,3.0,390693.99370546127,6.749848315945606e-06,6.146440745403578e-06,7.353255886487633e-06
17,3.0,429193.42601287784,6.803789890930112e-06,6.13586964492567e-06,7.471710136934554e-06
17,3.0,471486.63634573895,6.863520841005055e-06,6.12363983412378e-06,7.6034018478863306e-06
17,3.0,517947.46792312124,6.929714207015714e-06,6.109449318282201e-06,7.749979095749226e-06
17,3.0,568986.6029018293,7.003132086902397e-06,6.092933962162946e-06,7.913330211641847e-06
17,3.0,625055.1925273977,7.084639633392342e-06,6.07365337728753e-06,8.095625889497154e-06
17,3.0,686648.8450042998,7.175221689137423e-06,6.051073306428404e-06,8.299370071846443e-06
17,3.0,754312.0063354607,7.276002646161572e-06,6.0245435594946476e-06,8.527461732828497e-06
17,3.0,828642.7728546843,7.388270258701368e-06,5.993270268125575e-06,8.78327024927716e-06
17,3.0,910298.1779915227,7.513504331702059e-06,5.956280857024172e-06,9.070727806379945e-06
17,3.0,1000000.0,7.653411449815017e-06,5.912379631110635e-06,9.394443268519399e-06
17,4.0,10000.0,1.3573678847578208e-09,1.3532097872669394e-09,1.3615259822487021e-09
17,4.0,10985.411419875572,1.3577382551588357e-09,1.3531692002756e-09,1.3623073100420715e-09
17,4.0,12067.92640639329,1.3581452629196633e-09,1.3531245030487387e-09,1.363166022790588e-09
17,4.0,13257.113655901081,1.3585924607539823e-09,1.3530751808715813e-09,1.3641097406363834e-09
17,4.0,14563.484775012445,1.3590838454646814e-09,1.353020751490542e-09,1.3651469394388208e-09
17,4.0,15998.587196060573,1.3596239689661616e-09,1.352960833322167e-09,1.366287104610156e-09
17,4.0,17575.10624854793,1.3602174941951262e-09,1.3528946538616818e-09,1.3675403345285705e-09
17,4.0,19306.977288832495,1.3608697502220934e-09,1.3528215520426675e-09,1.3689179484015194e-09
17,4.0,21209.508879201927,1.361586621229094e-09,1.352740808576468e-09,1.3704324338817198e-09
17,4.0,23299.51810515372,1.3623746575319728e-09,1.3526516917247824e-09,1.3720976233391633e-09
17,4.0,25595.479226995332,1.3632408535357854e-09,1.3525531625666935e-09,1.3739285445048773e-09
17,4.0,28117.68697974231,1.364192980801704e-09,1.3524441269923307e-09,1.3759418346110772e-09
17,4.0,30888.435964774784,1.365239588047018e-09,1.3523233451596918e-09,1.3781558309343443e-09
17,4.0,33932.217718953296,1.366390334212042e-09,1.352189663300938e-09,1.380591005123146e-09
17,4.0,37275.93720314938,1.3676556553932073e-09,1.3520415672393478e-09,1.3832697435470669e-09
17,4.0,40949.15062380427,1.3690468758653651e-09,1.3518771661776219e-09,1.3862165855531084e-09
17,4.0,44984.32668969444,1.3705767631932986e-09,1.3516946048306226e-09,1.3894589215559745e-09
17,4.0,49417.13361323838,1.372259306187118e-09,1.3514916804172569e-09,1.3930269319569791e-09
17,4.0,54286.754393238596,1.3741099369468657e-09,1.351265883145402e-09,1.3969539907483294e-09
