radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
15,451212,1581,389,59039,5,15,6.449271270999052e-08,2.5080214539026654e-06,317,49,0.1,0.0011035524939060491,0.0011996851525506737,-9.6358368854393e-05,2.2571020976843074e-07,2.8373374060083388e-05,0.0005370194586513201,18.926880444818757,5.1013695952265145e-05,0.002156091291859833,2.0549581139527606,0.039883050563337186,0.0,27.802416797478994,39.16269515752792,hurdle_gpu_hal_active_set_full_n_cv
