radius_km,M_thr,W,P_exceed,P_lo,P_hi
7,2.0,568986.6029018293,1.4742470910711347e-08,1.1979189071667054e-08,1.7505752749755642e-08
7,2.0,625055.1925273977,1.4988362884160722e-08,1.1903673840511322e-08,1.807305192781012e-08
7,2.0,686648.8450042998,1.5263071806437267e-08,1.1814174820222794e-08,1.871196879265174e-08
7,2.0,754312.0063354607,1.5570481348703424e-08,1.1707718221770187e-08,1.9433244475636662e-08
7,2.0,828642.7728546843,1.591510701004495e-08,1.158061989701108e-08,2.024959412307882e-08
7,2.0,910298.1779915227,1.63022219057396e-08,1.1428296752825797e-08,2.1176147058653403e-08
7,2.0,1000000.0,1.6738012087458287e-08,1.1245022125450284e-08,2.223100204946629e-08
7,3.0,10000.0,0.0,0.0,7.512101430477695e-20
7,3.0,10985.411419875572,0.0,0.0,8.255899422177978e-20
7,3.0,12067.92640639329,0.0,0.0,9.073727501422599e-20
7,3.0,13257.113655901081,0.0,0.0,9.973033370691275e-20
7,3.0,14563.484775012445,0.0,0.0,1.0962030416214755e-19
7,3.0,15998.587196060573,0.0,0.0,1.204977979722323e-19
7,3.0,17575.10624854793,0.0,0.0,1.3246282018738206e-19
7,3.0,19306.977288832495,0.0,0.0,1.4562579217898137e-19
7,3.0,21209.508879201927,0.0,0.0,1.60108695784485e-19
7,3.0,23299.51810515372,0.0,0.0,1.7604635504773614e-19
7,3.0,25595.479226995332,0.0,0.0,1.9358787441956224e-19
7,3.0,28117.68697974231,0.0,0.0,2.128982552949764e-19
7,3.0,30888.435964774784,0.0,0.0,2.341602163281649e-19
7,3.0,33932.217718953296,0.0,0.0,2.5757624719836076e-19
7,3.0,37275.93720314938,0.0,0.0,2.8337093053792075e-19
7,3.0,40949.15062380427,0.0,0.0,3.1179357274958973e-19
7,3.0,44984.32668969444,0.0,0.0,3.431211916430165e-19
7,3.0,49417.13361323838,0.0,0.0,3.776619174711798e-19
7,3.0,54286.754393238596,0.0,0.0,4.157588743669929e-19
7,3.0,59636.23316594637,0.0,0.0,4.577946217679962e-19
7,3.0,65512.85568595509,0.0,0.0,5.041962506707844e-19
7,3.0,71968.56730011514,0.0,0.0,5.554412480977433e-19
7,3.0,79060.43210907701,0.0,0.0,6.120642657673774e-19
7,3.0,86851.13737513521,0.0,0.0,6.746649566167556e-19
7,3.0,95409.54763499944,0.0,0.0,7.439170767707327e-19
7,3.0,104811.31341546852,0.0,0.0,8.2057909235962e-19
7,3.0,115139.53993264481,0.0,0.0,9.055065822565795e-19
7,3.0,126485.52168552957,0.0,0.0,9.996667918965618e-19
7,3.0,138949.5494373136,0.0,0.0,1.1041557731362976e-18
7,3.0,152641.79671752334,0.0,0.0,1.2202186448543912e-18
7,3.0,167683.29368110065,0.0,0.0,1.3492736341618976e-18
7,3.0,184206.99693267164,0.0,0.0,1.4929407158392876e-18
7,3.0,202358.96477251555,0.0,0.0,1.6530758672824443e-18
7,3.0,222299.64825261955,0.0,0.0,1.8318122101138972e-18
7,3.0,244205.30945486497,0.0,0.0,2.0316096339389128e-18
7,3.0,268269.57952797273,0.0,0.0,2.255314914086053e-18
7,3.0,294705.170255181,0.0,0.0,2.506234872420453e-18
7,3.0,323745.754281764,0.0,0.0,2.7882258272489188e-18
7,3.0,355648.03062231286,0.0,0.0,3.1058034874253425e-18
7,3.0,390693.99370546127,0.0,0.0,3.4642786384428277e-18
7,3.0,429193.42601287784,0.0,0.0,3.8699255424410144e-18
7,3.0,471486.63634573895,0.0,0.0,4.330192064678345e-18
7,3.0,517947.46792312124,0.0,0.0,4.8539633336798784e-18
7,3.0,568986.6029018293,0.0,0.0,5.451894503450239e-18
7,3.0,625055.1925273977,0.0,0.0,6.136833283929676e-18
7,3.0,686648.8450042998,0.0,0.0,6.9243598662428706e-18
7,3.0,754312.0063354607,0.0,0.0,7.833481445920961e-18
7,3.0,828642.7728546843,0.0,0.0,8.887531829333665e-18
7,3.0,910298.1779915227,0.0,0.0,1.011534518418025e-17
7,3.0,1000000.0,0.0,0.0,1.1552799201238457e-17
7,4.0,10000.0,0.0,0.0,3.580125212518605e-32
7,4.0,10985.411419875572,0.0,0.0,3.935180199085595e-32
7,4.0,12067.92640639329,0.0,0.0,4.3256928085913185e-32
7,4.0,13257.113655901081,0.0,0.0,4.7552548240498396e-32
7,4.0,14563.484775012445,0.0,0.0,5.227832355498088e-32
7,4.0,15998.587196060573,0.0,0.0,5.74780700010339e-32
7,4.0,17575.10624854793,0.0,0.0,6.320021960747903e-32
7,4.0,19306.977288832495,0.0,0.0,6.94983380451656e-32
7,4.0,21209.508879201927,0.0,0.0,7.643170651573231e-32
7,4.0,23299.51810515372,0.0,0.0,8.406597714064291e-32
7,4.0,25595.479226995332,0.0,0.0,9.247391258065346e-32
7,4.0,28117.68697974231,0.0,0.0,1.0173622244268875e-31
7,4.0,30888.435964774784,0.0,0.0,1.1194251121312335e-31
7,4.0,33932.217718953296,0.0,0.0,1.2319235507040698e-31
7,4.0,37275.93720314938,0.0,0.0,1.3559652807047269e-31
7,4.0,40949.15062380427,0.0,0.0,1.49278401982907e-31
7,4.0,44984.32668969444,0.0,0.0,1.6437554862986824e-31
7,4.0,49417.13361323838,0.0,0.0,1.8104157912529725e-31
7,4.0,54286.754393238596,0.0,0.0,1.9944826115603102e-31
7,4.0,59636.23316594637,0.0,0.0,2.1978796367420747e-31
7,4.0,65512.85568595509,0.0,0.0,2.422764884412733e-31
7,4.0,71968.56730011514,0.0,0.0,2.671563602315923e-31
7,4.0,79060.43210907701,0.0,0.0,2.94700662744629e-31
7,4.0,86851.13737513521,0.0,0.0,3.252175261233562e-31
7,4.0,95409.54763499944,0.0,0.0,3.5905539537133885e-31
7,4.0,104811.31341546852,0.0,0.0,3.9660923811036765e-31
7,4.0,115139.53993264481,0.0,0.0,4.38327886581566e-31
7,4.0,126485.52168552957,0.0,0.0,4.847227545864794e-31
7,4.0,138949.5494373136,0.0,0.0,5.36378227824446e-31
7,4.0,152641.79671752334,0.0,0.0,5.939640992554303e-31
7,4.0,167683.29368110065,0.0,0.0,6.5825051424368675e-31
7,4.0,184206.99693267164,0.0,0.0,7.301260093241128e-31
7,4.0,202358.96477251555,0.0,0.0,8.106193814738293e-31
7,4.0,222299.64825261955,0.0,0.0,9.009263224682944e-31
7,4.0,244205.30945486497,0.0,0.0,1.0024420096599597e-30
7,4.0,268269.57952797273,0.0,0.0,1.1168011798602065e-30
7,4.0,294705.170255181,0.0,0.0,1.2459276535441846e-30
7,4.0,323745.754281764,0.0,0.0,1.3920958588637982e-30
7,4.0,355648.03062231286,0.0,0.0,1.5580076794310192e-30
7,4.0,390693.99370546127,0.0,0.0,1.746888986789984e-30
7,4.0,429193.42601287784,0.0,0.0,1.9626116164724528e-30
7,4.0,471486.63634573895,0.0,0.0,2.209848444773031e-30
7,4.0,517947.46792312124,0.0,0.0,2.4942718202561677e-30
7,4.0,568986.6029018293,0.0,0.0,2.8228091844589134e-30
7,4.0,625055.1925273977,0.0,0.0,3.203974693192933e-30
7,4.0,686648.8450042998,0.0,0.0,3.648302627044901e-30
7,4.0,754312.0063354607,0.0,0.0,4.1689182484191034e-30
7,4.0,828642.7728546843,0.0,0.0,4.782295851526656e-30
7,4.0,910298.1779915227,0.0,0.0,5.509274062707925e-30
7,4.0,1000000.0,0.0,0.0,6.376428029202886e-30
7,5.0,10000.0,0.0,0.0,4.477615595317804e-48
7,5.0,10985.411419875572,0.0,0.0,4.922397400316184e-48
7,5.0,12067.92640639329,0.0,0.0,5.411746365659077e-48
7,5.0,13257.113655901081,0.0,0.0,5.950207829150923e-48
7,5.0,14563.484775012445,0.0,0.0,6.542807148364211e-48
7,5.0,15998.587196060573,0.0,0.0,7.195103757160928e-48
7,5.0,17575.10624854793,0.0,0.0,7.913251983075023e-48
7,5.0,19306.977288832495,0.0,0.0,8.704069600597332e-48
7,5.0,21209.508879201927,0.0,0.0,9.575115259425669e-48
7,5.0,23299.51810515372,0.0,0.0,1.0534776122312018e-47
7,5.0,25595.479226995332,0.0,0.0,1.1592367281033562e-47
7,5.0,28117.68697974231,0.0,0.0,1.2758244799537572e-47
7,5.0,30888.435964774784,0.0,0.0,1.4043934570798722e-47
7,5.0,33932.217718953296,0.0,0.0,1.5462279581083033e-47
7,5.0,37275.93720314938,0.0,0.0,1.7027608668111237e-47
7,5.0,40949.15062380427,0.0,0.0,1.8755930457806508e-47
7,5.0,44984.32668969444,0.0,0.0,2.0665156892820229e-47
7,5.0,49417.13361323838,0.0,0.0,2.2775361656033092e-47
7,5.0,54286.754393238596,0.0,0.0,2.510907988312917e-47
7,5.0,59636.23316594637,0.0,0.0,2.769165690005186e-47
7,5.0,65512.85568595509,0.0,0.0,3.0551655377115205e-47
7,5.0,71968.56730011514,0.0,0.0,3.372133234258835e-47
7,5.0,79060.43210907701,0.0,0.0,3.72372000487167e-47
7,5.0,86851.13737513521,0.0,0.0,4.1140687865764394e-47
7,5.0,95409.54763499944,0.0,0.0,4.547892636781657e-47
7,5.0,104811.31341546852,0.0,0.0,5.030567979224054e-47
7,5.0,115139.53993264481,0.0,0.0,5.56824593963912e-47
7,5.0,126485.52168552957,0.0,0.0,6.16798582853047e-47
7,5.0,138949.5494373136,0.0,0.0,6.837915855105569e-47
7,5.0,152641.79671752334,0.0,0.0,7.587427472227051e-47
7,5.0,167683.29368110065,0.0,0.0,8.427411447069849e-47
7,5.0,184206.99693267164,0.0,0.0,9.370545946805904e-47
7,5.0,202358.96477251555,0.0,0.0,1.0431649786113034e-46
7,5.0,222299.64825261955,0.0,0.0,1.1628117725120721e-46
7,5.0,244205.30945486497,0.0,0.0,1.2980459635598513e-46
7,5.0,268269.57952797273,0.0,0.0,1.4512971886902458e-46
7,5.0,294705.170255181,0.0,0.0,1.625457801998511e-46
7,5.0,323745.754281764,0.0,0.0,1.8239887485661e-46
7,5.0,355648.03062231286,0.0,0.0,2.051053705964843e-46
7,5.0,390693.99370546127,0.0,0.0,2.311690112496922e-46
7,5.0,429193.42601287784,0.0,0.0,2.6120286639617043e-46
7,5.0,471486.63634573895,0.0,0.0,2.9595769612715776e-46
7,5.0,517947.46792312124,0.0,0.0,3.3635887140449296e-46
7,5.0,568986.6029018293,0.0,0.0,3.835547962135153e-46
7,5.0,625055.1925273977,0.0,0.0,4.389809223708076e-46
7,5.0,686648.8450042998,0.0,0.0,5.044450897130388e-46
7,5.0,754312.0063354607,0.0,0.0,5.822423030810601e-46
7,5.0,828642.7728546843,0.0,0.0,6.753105399920549e-46
7,5.0,910298.1779915227,0.0,0.0,7.874443377183855e-46
7,5.0,1000000.0,0.0,0.0,9.235906273502446e-46
