radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
9,451212,1568,389,27922,5,15,3.0212542124567385e-06,2.751310499933922e-06,36,44,0.1,0.0006971818433274547,0.0006743737238363431,2.2294789681451103e-05,5.13329809660437e-07,4.88882046854767e-06,0.00016379880801153698,33.504770540325644,0.0003761420789142513,0.001018221607740658,4.256330383541921,2.0780955690913316e-05,0.0,24.853222688039143,28.998066186904907,hurdle_gpu_hal_active_set_full_n_cv
