radius_km,M_thr,W,P_exceed,P_lo,P_hi
1,4.0,17575.10624854793,0.0,0.0,0.0
1,4.0,19306.977288832495,0.0,0.0,0.0
1,4.0,21209.508879201927,0.0,0.0,0.0
1,4.0,23299.51810515372,0.0,0.0,0.0
1,4.0,25595.479226995332,0.0,0.0,0.0
1,4.0,28117.68697974231,0.0,0.0,0.0
1,4.0,30888.435964774784,0.0,0.0,0.0
1,4.0,33932.217718953296,0.0,0.0,0.0
1,4.0,37275.93720314938,0.0,0.0,0.0
1,4.0,40949.15062380427,0.0,0.0,0.0
1,4.0,44984.32668969444,0.0,0.0,0.0
1,4.0,49417.13361323838,0.0,0.0,0.0
1,4.0,54286.754393238596,0.0,0.0,0.0
1,4.0,59636.23316594637,0.0,0.0,0.0
1,4.0,65512.85568595509,0.0,0.0,0.0
1,4.0,71968.56730011514,0.0,0.0,0.0
1,4.0,79060.43210907701,0.0,0.0,0.0
1,4.0,86851.13737513521,0.0,0.0,0.0
1,4.0,95409.54763499944,0.0,0.0,0.0
1,4.0,104811.31341546852,0.0,0.0,0.0
1,4.0,115139.53993264481,0.0,0.0,0.0
1,4.0,126485.52168552957,0.0,0.0,0.0
1,4.0,138949.5494373136,0.0,0.0,0.0
1,4.0,152641.79671752334,0.0,0.0,0.0
1,4.0,167683.29368110065,0.0,0.0,0.0
1,4.0,184206.99693267164,0.0,0.0,0.0
1,4.0,202358.96477251555,0.0,0.0,0.0
1,4.0,222299.64825261955,0.0,0.0,0.0
1,4.0,244205.30945486497,0.0,0.0,0.0
1,4.0,268269.57952797273,0.0,0.0,0.0
1,4.0,294705.170255181,0.0,0.0,0.0
1,4.0,323745.754281764,0.0,0.0,0.0
1,4.0,355648.03062231286,0.0,0.0,0.0
1,4.0,390693.99370546127,0.0,0.0,0.0
1,4.0,429193.42601287784,0.0,0.0,0.0
1,4.0,471486.63634573895,0.0,0.0,0.0
1,4.0,517947.46792312124,0.0,0.0,0.0
1,4.0,568986.6029018293,0.0,0.0,0.0
1,4.0,625055.1925273977,0.0,0.0,0.0
1,4.0,686648.8450042998,0.0,0.0,0.0
1,4.0,754312.0063354607,0.0,0.0,0.0
1,4.0,828642.7728546843,0.0,0.0,0.0
1,4.0,910298.1779915227,0.0,0.0,0.0
1,4.0,1000000.0,0.0,0.0,0.0
1,5.0,10000.0,0.0,0.0,0.0
1,5.0,10985.411419875572,0.0,0.0,0.0
1,5.0,12067.92640639329,0.0,0.0,0.0
1,5.0,13257.113655901081,0.0,0.0,0.0
1,5.0,14563.484775012445,0.0,0.0,0.0
1,5.0,15998.587196060573,0.0,0.0,0.0
1,5.0,17575.10624854793,0.0,0.0,0.0
1,5.0,19306.977288832495,0.0,0.0,0.0
1,5.0,21209.508879201927,0.0,0.0,0.0
1,5.0,23299.51810515372,0.0,0.0,0.0
1,5.0,25595.479226995332,0.0,0.0,0.0
1,5.0,28117.68697974231,0.0,0.0,0.0
1,5.0,30888.435964774784,0.0,0.0,0.0
1,5.0,33932.217718953296,0.0,0.0,0.0
1,5.0,37275.93720314938,0.0,0.0,0.0
1,5.0,40949.15062380427,0.0,0.0,0.0
1,5.0,44984.32668969444,0.0,0.0,0.0
1,5.0,49417.13361323838,0.0,0.0,0.0
1,5.0,54286.754393238596,0.0,0.0,0.0
1,5.0,59636.23316594637,0.0,0.0,0.0
1,5.0,65512.85568595509,0.0,0.0,0.0
1,5.0,71968.56730011514,0.0,0.0,0.0
1,5.0,79060.43210907701,0.0,0.0,0.0
1,5.0,86851.13737513521,0.0,0.0,0.0
1,5.0,95409.54763499944,0.0,0.0,0.0
1,5.0,104811.31341546852,0.0,0.0,0.0
1,5.0,115139.53993264481,0.0,0.0,0.0
1,5.0,126485.52168552957,0.0,0.0,0.0
1,5.0,138949.5494373136,0.0,0.0,0.0
1,5.0,152641.79671752334,0.0,0.0,0.0
1,5.0,167683.29368110065,0.0,0.0,0.0
1,5.0,184206.99693267164,0.0,0.0,0.0
1,5.0,202358.96477251555,0.0,0.0,0.0
1,5.0,222299.64825261955,0.0,0.0,0.0
1,5.0,244205.30945486497,0.0,0.0,0.0
1,5.0,268269.57952797273,0.0,0.0,0.0
1,5.0,294705.170255181,0.0,0.0,0.0
1,5.0,323745.754281764,0.0,0.0,0.0
1,5.0,355648.03062231286,0.0,0.0,0.0
1,5.0,390693.99370546127,0.0,0.0,0.0
1,5.0,429193.42601287784,0.0,0.0,0.0
1,5.0,471486.63634573895,0.0,0.0,0.0
1,5.0,517947.46792312124,0.0,0.0,0.0
1,5.0,568986.6029018293,0.0,0.0,0.0
1,5.0,625055.1925273977,0.0,0.0,0.0
1,5.0,686648.8450042998,0.0,0.0,0.0
1,5.0,754312.0063354607,0.0,0.0,0.0
1,5.0,828642.7728546843,0.0,0.0,0.0
1,5.0,910298.1779915227,0.0,0.0,0.0
1,5.0,1000000.0,0.0,0.0,0.0
