radius_km,window_days,shift_pct,treatment_col,n,n_clusters,psi,se_iid,se_cluster,ci_low,ci_high,pval,epsilon,psi_under_shift,psi_no_shift,mean_H,max_H,elapsed_sec
7,365,0.1,cum_vol_365d_BBL,451212,389,0.0052768199140489636,0.00044588404356148213,0.0010578247919586098,0.0032035214198565132,0.007350118408241414,6.089132440489919e-07,0.0024403231742235252,0.07401546699403481,0.06873864707998585,0.6819200219188997,4.804043776580655,1730.393348455429
