radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
13,451212,1583,389,48336,5,15,5.4707817053103844e-08,3.0015362902789907e-06,317,45,0.1,0.001180948626851217,0.0012387694789899528,-5.78913514026665e-05,7.049926393083585e-08,2.776675078876647e-05,0.00047041119922768405,16.94152847793762,0.00025895961844066013,0.0021029376352617738,2.5104602713330073,0.012057388874330499,0.0,28.49988133907318,40.40177073876063,hurdle_gpu_hal_active_set_full_n_cv
