radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
18,451212,1627,389,76570,5,15,8.756631545202144e-08,1.2084455576081639e-06,293,72,0.1,0.0012713790320457346,0.001388120946512129,-0.00011106618810895591,-5.6757263574386965e-06,2.877840596307223e-05,0.0005734626918400945,19.926840026370755,0.00014741280956175789,0.0023953452545297112,2.2170213514085906,0.02662163252093075,0.0,31.529307234287263,42.883013939857484,hurdle_gpu_hal_active_set_full_n_cv
