a_star,psi,ci_low,ci_high,se_boot,B,n,n_clusters,device,radius_km,estimator
1000.0,0.0007219573017209768,0.00031983976950868966,0.0019729726947844022,0.00041230438924879834,500,451212,389,cuda,1,xgb_hurdle_gpu_dose_response
10000.0,0.0007219573017209768,0.00031983976950868966,0.0017540390399517483,0.00039455069258779774,500,451212,389,cuda,1,xgb_hurdle_gpu_dose_response
100000.0,0.0014826224651187658,0.00046998776524560527,0.002355798269854858,0.00048686721614801603,500,451212,389,cuda,1,xgb_hurdle_gpu_dose_response
1000000.0,0.0024649701081216335,0.0011787861381890251,0.004638620081823318,0.0009017657232734858,500,451212,389,cuda,1,xgb_hurdle_gpu_dose_response
10000000.0,0.0035516791976988316,0.0016805405961349607,0.006753584556281567,0.001340249131243057,500,451212,389,cuda,1,xgb_hurdle_gpu_dose_response
