radius_km,M_thr,W,P_exceed,P_lo,P_hi
16,2.0,10000.0,0.0017468798792948936,0.001744256154639719,0.0017495036039500683
16,2.0,10985.411419875572,0.0017470968483896954,0.0017442142531384427,0.001749979443640948
16,2.0,12067.92640639329,0.0017473352261336839,0.0017441681834737173,0.0017505022687936504
16,2.0,13257.113655901081,0.001747597128009093,0.0017441175268064647,0.0017510767292117212
16,2.0,14563.484775012445,0.001747884879170436,0.0017440618213452252,0.0017517079369956468
16,2.0,15998.587196060573,0.001748201035357555,0.0017440005577662812,0.0017524015129488288
16,2.0,17575.10624854793,0.0017485484059197587,0.001743933174108434,0.0017531636377310833
16,2.0,19306.977288832495,0.0017489300791729834,0.001743859050078709,0.0017540011082672578
16,2.0,21209.508879201927,0.0017493494503306728,0.001743777500690475,0.0017549213999708707
16,2.0,23299.51810515372,0.0017498102522784942,0.0017436877691469049,0.0017559327354100835
16,2.0,25595.479226995332,0.001750316589492873,0.0017435890188694694,0.0017570441601162765
16,2.0,28117.68697974231,0.0017508729754346364,0.0017434803245534479,0.001758265626315825
16,2.0,30888.435964774784,0.0017514843737902464,0.001743360662117785,0.0017596080854627076
16,2.0,33932.217718953296,0.001752156243970182,0.0017432288973898917,0.0017610835905504725
16,2.0,37275.93720314938,0.0017528945913282135,0.0017430837733471152,0.0017627054093093117
16,2.0,40949.15062380427,0.001753706022612822,0.00174292389570026,0.001764488149525384
16,2.0,44984.32668969444,0.0017545978072283086,0.0017427477165743268,0.0017664478978822904
16,2.0,49417.13361323838,0.0017555779449474063,0.0017425535159945869,0.0017686023739002256
16,2.0,54286.754393238596,0.0017566552408008196,0.001742339380840951,0.001770971100760688
16,2.0,59636.23316594637,0.00175783938795393,0.001742103180869075,0.001773575595038785
16,2.0,65512.85568595509,0.001759141059486935,0.0017418425413290276,0.0017764395776448424
16,2.0,71968.56730011514,0.0017605720101090405,0.0017415548116242558,0.0017795892085938252
16,2.0,79060.43210907701,0.0017621451889729967,0.0017412370293525504,0.001783053348593443
16,2.0,86851.13737513521,0.0017638748649109193,0.0017408858789479385,0.0017868638508739
16,2.0,95409.54763499944,0.001765776765590088,0.0017404976439940264,0.0017910558871861496
16,2.0,104811.31341546852,0.0017678682322926909,0.0017400681521002176,0.001795668312485164
