radius_km,M_thr,W,P_exceed,P_lo,P_hi
19,2.0,10000.0,0.005205294083512446,0.005196850068201695,0.005213738098823197
19,2.0,10985.411419875572,0.005205940534860454,0.005196663411601509,0.005215217658119399
19,2.0,12067.92640639329,0.005206650770602561,0.005196458231895228,0.005216843309309894
19,2.0,13257.113655901081,0.0052074310931635726,0.005196232676934007,0.005218629509393138
19,2.0,14563.484775012445,0.0052082884295426846,0.00519598470649158,0.005220592152593789
19,2.0,15998.587196060573,0.005209230393590558,0.005195712072577575,0.005222748714603541
19,2.0,17575.10624854793,0.0052102653545741395,0.005195412297570783,0.005225118411577496
19,2.0,19306.977288832495,0.005211402512680818,0.005195082649908242,0.005227722375453395
19,2.0,21209.508879201927,0.005212651982183458,0.005194720117028738,0.005230583847338178
19,2.0,23299.51810515372,0.005214024883067436,0.005194321375227644,0.0052337283909072285
19,2.0,25595.479226995332,0.005215533442008646,0.005193882756030217,0.0052371841279870756
19,2.0,28117.68697974231,0.005217191103691232,0.005193400208633989,0.005240981998748475
19,2.0,30888.435964774784,0.005219012653563948,0.005192869257902901,0.005245156049224995
19,2.0,33932.217718953296,0.0052210143532616105,0.005192284957320147,0.005249743749203074
19,2.0,37275.93720314938,0.005223214090056438,0.005191641836212367,0.00525478634390051
19,2.0,40949.15062380427,0.005225631541865394,0.005190933840452372,0.005260329243278417
19,2.0,44984.32668969444,0.005228288359519606,0.005190154265720649,0.005266422453318563
19,2.0,49417.13361323838,0.005231208368205675,0.005189295682255978,0.005273121054155372
19,2.0,54286.754393238596,0.005234417790220602,0.005188349849848543,0.005280485730592662
19,2.0,59636.23316594637,0.0052379454914477375,0.005187307621620878,0.0052885833612745965
19,2.0,65512.85568595509,0.0052418232542611465,0.005186158834891547,0.005297487673630746
19,2.0,71968.56730011514,0.005246086079911172,0.00518489218712064,0.005307279972701704
19,2.0,79060.43210907701,0.005250772523840763,0.005183495094583966,0.00531804995309756
19,2.0,86851.13737513521,0.005255925067834899,0.005181953530998401,0.005329896604671397
19,2.0,95409.54763499944,0.005261590533431448,0.005180251842816673,0.005342929224046224
19,2.0,104811.31341546852,0.005267820541627444,0.005178372537302482,0.005357268545952406
19,2.0,115139.53993264481,0.005274672024615845,0.005176296038765694,0.005373048010465996
19,2.0,126485.52168552957,0.00528220779610622,0.0051740004074600455,0.005390415184752394
19,2.0,138949.5494373136,0.005290497187732446,0.005171461014582588,0.005409533360882303
19,2.0,152641.79671752334,0.005299616760162107,0.005168650165529752,0.005430583354794462
19,2.0,167683.29368110065,0.005309651098826529,0.005165536662009549,0.005453765535643509
19,2.0,184206.99693267164,0.005320693705721635,0.005162085291718492,0.005479302119724779
19,2.0,202358.96477251555,0.005332848000534796,0.005158256231990072,0.005507439769079519
19,2.0,222299.64825261955,0.005346228446488355,0.005154004351015648,0.005538452541961061
19,2.0,244205.30945486497,0.005360961818824395,0.005149278386809997,0.005572645250838792
19,2.0,268269.57952797273,0.005377188636860986,0.005144019979885054,0.005610357293836917
19,2.0,294705.170255181,0.005395064784150527,0.005138162530441985,0.005651967037859069
19,2.0,323745.754281764,0.0054147633455620126,0.005131629844530901,0.005697896846593124
19,2.0,355648.03062231286,0.005436476695270587,0.0051243345257893855,0.005748618864751788
19,2.0,390693.99370546127,0.005460418875849582,0.005116176059671001,0.005804661692028163
19,2.0,429193.42601287784,0.0054868283161571,0.005107038525036321,0.005866618107277878
19,2.0,471486.63634573895,0.0055159709447939465,0.005096787853004892,0.005935154036583001
19,2.0,517947.46792312124,0.005548143766953895,0.005085268534286573,0.0060110189996212164
19,2.0,568986.6029018293,0.005583678985941809,0.005072299652821888,0.00609505831906173
19,2.0,625055.1925273977,0.0056229487671065614,0.005057670094210679,0.0061882274400024435
19,2.0,686648.8450042998,0.005666370762141604,0.005041132740429712,0.006291608783853496
19,2.0,754312.0063354607,0.005714414536597157,0.0050223974156112395,0.006406431657583074
19,2.0,828642.7728546843,0.0057676090742133646,0.005001122288393356,0.006534095860033373
19,2.0,910298.1779915227,0.0058265515698442405,0.00497690336092296,0.006676199778765521
19,2.0,1000000.0,0.005891917770257882,0.004949261578231569,0.006834573962284194
19,3.0,10000.0,2.620042386558552e-05,2.6137417618680167e-05,2.6263430112490873e-05
19,3.0,10985.411419875572,2.6205247610544546e-05,2.6136020580459647e-05,2.6274474640629446e-05
