radius_km,M_thr,W,P_exceed,P_lo,P_hi
15,2.0,10000.0,0.0010617856461884179,0.001060190208256721,0.0010633810841201147
15,2.0,10985.411419875572,0.001061898380732007,0.0010601455558826652,0.001063651205581349
15,2.0,12067.92640639329,0.00106202223691787,0.0010600964807579894,0.0010639479930777507
15,2.0,13257.113655901081,0.001062158313303141,0.0010600425423703908,0.001064274084235891
15,2.0,14563.484775012445,0.001062307817239816,0.001059983255827694,0.001064632378651938
15,2.0,15998.587196060573,0.0010624720757078654,0.0010599180872834064,0.0010650260641323244
15,2.0,17575.10624854793,0.001062652547238363,0.001059846448868963,0.001065458645607763
15,2.0,19306.977288832495,0.001062850835041207,0.0010597676930776871,0.0010659339770047267
15,2.0,21209.508879201927,0.0010630687014584472,0.0010596811065324175,0.001066456296384477
15,2.0,23299.51810515372,0.001063308083884551,0.0010595859030670168,0.0010670302647020852
15,2.0,25595.479226995332,0.0010635711123032632,0.0010594812160353892,0.0010676610085711372
15,2.0,28117.68697974231,0.0010638601286135918,0.001059366089756243,0.0010683541674709406
15,2.0,30888.435964774784,0.0010641777079322123,0.0010592394699845344,0.0010691159458798903
15,2.0,33932.217718953296,0.0010645266820809018,0.0010591001932853143,0.0010699531708764894
15,2.0,37275.93720314938,0.0010649101654957027,0.0010589469751721495,0.001070873355819256
15,2.0,40949.15062380427,0.0010653315838150546,0.001058778396845185,0.0010718847707849241
15,2.0,44984.32668969444,0.0010657947054389938,0.0010585928903441945,0.001072996520533793
15,2.0,49417.13361323838,0.0010663036763843836,0.0010583887219020834,0.0010742186308666838
15,2.0,54286.754393238596,0.0010668630587996608,0.0010581639732505817,0.00107556214434874
15,2.0,59636.23316594637,0.0010674778735456636,0.001057916520589464,0.0010770392265018632
15,2.0,65512.85568595509,0.0010681536473011732,0.0010576440108860724,0.001078663283716274
15,2.0,71968.56730011514,0.0010688964647079802,0.001057343835115871,0.0010804490943000893
15,2.0,79060.43210907701,0.0010697130261337895,0.0010570130979876476,0.0010824129542799314
15,2.0,86851.13737513521,0.00107061071170933,0.001056648583622533,0.001084572839796127
15,2.0,95409.54763499944,0.0010715976523787418,0.0010562467165602545,0.0010869485881972291
15,2.0,104811.31341546852,0.001072682808803016,0.0010558035173572548,0.0010895621002487772
15,2.0,115139.53993264481,0.0010738760590704999,0.0010553145519090331,0.0010924375662319666
15,2.0,126485.52168552957,0.0010751882962994896,0.0010547748734691478,0.0010956017191298315
15,2.0,138949.5494373136,0.0010766315373725854,0.0010541789561477116,0.0010990841185974593
15,2.0,152641.79671752334,0.0010782190442217843,0.0010535206184430076,0.001102917470000561
15,2.0,167683.29368110065,0.0010799654592910102,0.001052792935081509,0.0011071379835005113
15,2.0,184206.99693267164,0.0010818869570480283,0.0010519881351068734,0.0011117857789891832
15,2.0,202358.96477251555,0.0010840014137072362,0.0010510974837541238,0.0011169053436603487
15,2.0,222299.64825261955,0.0010863285976595582,0.0010501111451473916,0.001122546050171725
15,2.0,244205.30945486497,0.0010888903835106767,0.0010490180222628889,0.0011287627447584645
15,2.0,268269.57952797273,0.0010917109931004587,0.0010478055698617,0.0011356164163392173
15,2.0,294705.170255181,0.0010948172674423162,0.0010464595752002841,0.0011431749596843483
15,2.0,323745.754281764,0.0010982389741942544,0.0010449639002246042,0.0011515140481639047
15,2.0,355648.03062231286,0.0011020091560778322,0.001043300177597782,0.0011607181345578825
15,2.0,390693.99370546127,0.0011061645266290387,0.0010414474512413056,0.0011708816020167719
15,2.0,429193.42601287784,0.001110745920828493,0.0010393817500030723,0.001182110091653914
15,2.0,471486.63634573895,0.0011157988095601423,0.0010370755804990867,0.001194522038621198
15,2.0,517947.46792312124,0.00112137388855571,0.0010344973219928958,0.0012082504551185244
15,2.0,568986.6029018293,0.001127527754546942,0.001031610502193672,0.001223445006900212
15,2.0,625055.1925273977,0.0011343236838733395,0.0010283729278748202,0.0012402744398718587
