radius_km,M_thr,W,P_exceed,P_lo,P_hi
6,3.0,65512.85568595509,0.0,0.0,2.4607564617658122e-23
6,3.0,71968.56730011514,0.0,0.0,2.712055997129043e-23
6,3.0,79060.43210907701,0.0,0.0,2.989977492915509e-23
6,3.0,86851.13737513521,0.0,0.0,3.297540546395802e-23
6,3.0,95409.54763499944,0.0,0.0,3.6381481989561545e-23
6,3.0,104811.31341546852,0.0,0.0,4.0156438049490686e-23
6,3.0,115139.53993264481,0.0,0.0,4.434377898304976e-23
6,3.0,126485.52168552957,0.0,0.0,4.8992871042636093e-23
6,3.0,138949.5494373136,0.0,0.0,5.415987618686426e-23
6,3.0,152641.79671752334,0.0,0.0,5.990886375104306e-23
6,3.0,167683.29368110065,0.0,0.0,6.631313774820421e-23
6,3.0,184206.99693267164,0.0,0.0,7.345682813767704e-23
6,3.0,202358.96477251555,0.0,0.0,8.1436806617745e-23
6,3.0,222299.64825261955,0.0,0.0,9.036500315455422e-23
6,3.0,244205.30945486497,0.0,0.0,1.0037121961853608e-22
6,3.0,268269.57952797273,0.0,0.0,1.1160656299402907e-22
6,3.0,294705.170255181,0.0,0.0,1.2424765458967565e-22
6,3.0,323745.754281764,0.0,0.0,1.3850181613042958e-22
6,3.0,355648.03062231286,0.0,0.0,1.5461349214242605e-22
6,3.0,390693.99370546127,0.0,0.0,1.728722455839169e-22
6,3.0,429193.42601287784,0.0,0.0,1.9362276706452919e-22
6,3.0,471486.63634573895,0.0,0.0,2.172774767716886e-22
6,3.0,517947.46792312124,0.0,0.0,2.443324858006285e-22
6,3.0,568986.6029018293,0.0,0.0,2.7538793897052256e-22
6,3.0,625055.1925273977,0.0,0.0,3.1117411155847604e-22
6,3.0,686648.8450042998,0.0,0.0,3.5258511681607557e-22
6,3.0,754312.0063354607,0.0,0.0,4.007227565098881e-22
6,3.0,828642.7728546843,0.0,0.0,4.569539964508401e-22
6,3.0,910298.1779915227,0.0,0.0,5.229868965615988e-22
6,3.0,1000000.0,0.0,0.0,6.009717552274495e-22
6,4.0,10000.0,0.0,0.0,7.492759404536597e-40
6,4.0,10985.411419875572,0.0,0.0,8.236582210706442e-40
6,4.0,12067.92640639329,0.0,0.0,9.054839509336044e-40
6,4.0,13257.113655901081,0.0,0.0,9.955102853338689e-40
6,4.0,14563.484775012445,0.0,0.0,1.0945739341637481e-39
6,4.0,15998.587196060573,0.0,0.0,1.2036000396864262e-39
6,4.0,17575.10624854793,0.0,0.0,1.3236121491307787e-39
6,4.0,19306.977288832495,0.0,0.0,1.4557434372275586e-39
6,4.0,21209.508879201927,0.0,0.0,1.6012493594294278e-39
6,4.0,23299.51810515372,0.0,0.0,1.7615219470406996e-39
6,4.0,25595.479226995332,0.0,0.0,1.9381059918432873e-39
6,4.0,28117.68697974231,0.0,0.0,2.1327174113060996e-39
6,4.0,30888.435964774784,0.0,0.0,2.3472641376611045e-39
6,4.0,33932.217718953296,0.0,0.0,2.583869936940223e-39
6,4.0,37275.93720314938,0.0,0.0,2.8449016398805998e-39
6,4.0,40949.15062380427,0.0,0.0,3.1330003583942195e-39
6,4.0,44984.32668969444,0.0,0.0,3.451117372761089e-39
6,4.0,49417.13361323838,0.0,0.0,3.802555510505834e-39
6,4.0,54286.754393238596,0.0,0.0,4.1910170038805816e-39
6,4.0,59636.23316594637,0.0,0.0,4.6206590163924946e-39
6,4.0,65512.85568595509,0.0,0.0,5.096158279219355e-39
6,4.0,71968.56730011514,0.0,0.0,5.622786587533381e-39
6,4.0,79060.43210907701,0.0,0.0,6.206499289881107e-39
6,4.0,86851.13737513521,0.0,0.0,6.85403938030878e-39
6,4.0,95409.54763499944,0.0,0.0,7.573060397955234e-39
6,4.0,104811.31341546852,0.0,0.0,8.372272084806574e-39
6,4.0,115139.53993264481,0.0,0.0,9.26161369141173e-39
6,4.0,126485.52168552957,0.0,0.0,1.0252461007742106e-38
6,4.0,138949.5494373136,0.0,0.0,1.1357874704456038e-38
6,4.0,152641.79671752334,0.0,0.0,1.2592899494205132e-38
6,4.0,167683.29368110065,0.0,0.0,1.397492609027176e-38
6,4.0,184206.99693267164,0.0,0.0,1.5524131120189194e-38
6,4.0,202358.96477251555,0.0,0.0,1.7264014272731238e-38
6,4.0,222299.64825261955,0.0,0.0,1.9222057325290825e-38
6,4.0,244205.30945486497,0.0,0.0,2.143053673336663e-38
6,4.0,268269.57952797273,0.0,0.0,2.392753073701691e-38
6,4.0,294705.170255181,0.0,0.0,2.675817423931341e-38
6,4.0,323745.754281764,0.0,0.0,2.9976231133462266e-38
6,4.0,355648.03062231286,0.0,0.0,3.3646075828091515e-38
6,4.0,390693.99370546127,0.0,0.0,3.784520559905849e-38
6,4.0,429193.42601287784,0.0,0.0,4.266744614002945e-38
6,4.0,471486.63634573895,0.0,0.0,4.822706867203132e-38
6,4.0,517947.46792312124,0.0,0.0,5.466411452641939e-38
6,4.0,568986.6029018293,0.0,0.0,6.215133144590608e-38
6,4.0,625055.1925273977,0.0,0.0,7.090327849663432e-38
6,4.0,686648.8450042998,0.0,0.0,8.118837355748225e-38
6,4.0,754312.0063354607,0.0,0.0,9.334496901039207e-38
6,4.0,828642.7728546843,0.0,0.0,1.078029932192627e-37
6,4.0,910298.1779915227,0.0,0.0,1.2511335774456641e-37
6,4.0,1000000.0,0.0,0.0,1.4598831170070108e-37
6,5.0,10000.0,0.0,0.0,4.417154677094444e-60
6,5.0,10985.411419875572,0.0,0.0,4.8564723798325443e-60
6,5.0,12067.92640639329,0.0,0.0,5.339921938405482e-60
6,5.0,13257.113655901081,0.0,0.0,5.872027457652897e-60
6,5.0,14563.484775012445,0.0,0.0,6.45779555941975e-60
6,5.0,15998.587196060573,0.0,0.0,7.102770670423961e-60
6,5.0,17575.10624854793,0.0,0.0,7.813097408014014e-60
6,5.0,19306.977288832495,0.0,0.0,8.595591120661915e-60
6,5.0,21209.508879201927,0.0,0.0,9.457817823463196e-60
6,5.0,23299.51810515372,0.0,0.0,1.0408184988664214e-59
6,5.0,25595.479226995332,0.0,0.0,1.1456044915168516e-59
6,5.0,28117.68697974231,0.0,0.0,1.2611812719050927e-59
6,5.0,30888.435964774784,0.0,0.0,1.388710137142568e-59
6,5.0,33932.217718953296,0.0,0.0,1.529487667595449e-59
6,5.0,37275.93720314938,0.0,0.0,1.684963564486469e-59
6,5.0,40949.15062380427,0.0,0.0,1.8567612423424717e-59
6,5.0,44984.32668969444,0.0,0.0,2.0467016758768632e-59
6,5.0,49417.13361323838,0.0,0.0,2.2568311047548543e-59
6,5.0,54286.754393238596,0.0,0.0,2.4894533276803637e-59
6,5.0,59636.23316594637,0.0,0.0,2.7471674755082043e-59
6,5.0,65512.85568595509,0.0,0.0,3.0329123495030483e-59
6,5.0,71968.56730011514,0.0,0.0,3.350018655584268e-59
6,5.0,79060.43210907701,0.0,0.0,3.702270771474318e-59
6,5.0,86851.13737513521,0.0,0.0,4.093980068047284e-59
6,5.0,95409.54763499944,0.0,0.0,4.530072290985204e-59
6,5.0,104811.31341546852,0.0,0.0,5.016192122975973e-59
6,5.0,115139.53993264481,0.0,0.0,5.558828828247668e-59
6,5.0,126485.52168552957,0.0,0.0,6.1654678806213955e-59
6,5.0,138949.5494373136,0.0,0.0,6.844774760551773e-59
6,5.0,152641.79671752334,0.0,0.0,7.606818765639817e-59
6,5.0,167683.29368110065,0.0,0.0,8.46334683371722e-59
6,5.0,184206.99693267164,0.0,0.0,9.42812019166809e-59
6,5.0,202358.96477251555,0.0,0.0,1.0517330340130156e-58
6,5.0,222299.64825261955,0.0,0.0,1.1750115770674544e-58
6,5.0,244205.30945486497,0.0,0.0,1.3149207312111102e-58
6,5.0,268269.57952797273,0.0,0.0,1.474173870620619e-58
6,5.0,294705.170255181,0.0,0.0,1.6560270748416426e-58
6,5.0,323745.754281764,0.0,0.0,1.8644093266265404e-58
6,5.0,355648.03062231286,0.0,0.0,2.1040891014511995e-58
6,5.0,390693.99370546127,0.0,0.0,2.3808889638659387e-58
6,5.0,429193.42601287784,0.0,0.0,2.701963967090211e-58
6,5.0,471486.63634573895,0.0,0.0,3.0761655158091684e-58
6,5.0,517947.46792312124,0.0,0.0,3.5145206487381466e-58
6,5.0,568986.6029018293,0.0,0.0,4.0308685472170995e-58
6,5.0,625055.1925273977,0.0,0.0,4.642713167266679e-58
6,5.0,686648.8450042998,0.0,0.0,5.372375798333805e-58
6,5.0,754312.0063354607,0.0,0.0,6.248568038790517e-58
6,5.0,828642.7728546843,0.0,0.0,7.308560333925145e-58
6,5.0,910298.1779915227,0.0,0.0,8.601203621583146e-58
6,5.0,1000000.0,0.0,0.0,1.0191187419907571e-57
