radius_km,M_thr,W,P_exceed,P_lo,P_hi
13,2.0,10000.0,0.00031256407008717346,0.0003120527233894025,0.0003130754167849444
13,2.0,10985.411419875572,0.00031259669768124443,0.00031203490774132193,0.00031315848762116693
13,2.0,12067.92640639329,0.0003126325440881983,0.00031201532888381153,0.00031324975929258506
13,2.0,13257.113655901081,0.00031267192724926396,0.0003119938114877351,0.00031335004301079284
13,2.0,14563.484775012445,0.00031271519659237246,0.0003119701626194737,0.0003134602305652712
13,2.0,15998.587196060573,0.00031276273616731576,0.00031194416993833286,0.00031358130239629865
13,2.0,17575.10624854793,0.00031281496809643095,0.00031191559970210277,0.0003137143364907591
13,2.0,19306.977288832495,0.00031287235637389443,0.0003118841945595363,0.00031386051818825257
13,2.0,21209.508879201927,0.0003129354110480431,0.0003118496711035853,0.00031402115099250094
13,2.0,23299.51810515372,0.00031300469282935506,0.0003118117171603937,0.00031419766849831644
13,2.0,25595.479226995332,0.0003130808181653899,0.0003117699887797285,0.0003143916475510513
13,2.0,28117.68697974231,0.00031316446483320437,0.0003117241068926982,0.00031460482277371056
13,2.0,30888.435964774784,0.0003132563781046427,0.00031167365359721725,0.0003148391026120681
13,2.0,33932.217718953296,0.0003133573775435661,0.0003116181680236451,0.000315096587063487
13,2.0,37275.93720314938,0.0003134683645030778,0.0003115571417286818,0.0003153795872774738
13,2.0,40949.15062380427,0.00031359033039879414,0.0003114900135583407,0.0003156906472392476
13,2.0,44984.32668969444,0.000313724365841872,0.00031141616391099715,0.0003160325677727469
13,2.0,49417.13361323838,0.0003138716707251632,0.0003113349083210816,0.0003164084331292448
13,2.0,54286.754393238596,0.00031403356536807703,0.000311245490273054,0.00031682164046310004
13,2.0,59636.23316594637,0.0003142115028393899,0.0003111470731422265,0.00031727593253655335
13,2.0,65512.85568595509,0.00031440708258700933,0.0003110387311378188,0.00031777543403619984
13,2.0,71968.56730011514,0.00031462206552779204,0.00031091943911178805,0.000318324691943796
13,2.0,79060.43210907701,0.00031485839076139666,0.0003107880610660181,0.0003189287204567752
13,2.0,86851.13737513521,0.00031511819410001696,0.0003106433371694843,0.0003195930510305496
13,2.0,95409.54763499944,0.0003154038286269367,0.00031048386906093597,0.0003203237881929375
13,2.0,104811.31341546852,0.00031571788752693397,0.00031030810317563,0.00032112767187823793
13,2.0,115139.53993264481,0.0003160632294648691,0.00031011431178897914,0.00032201214714075904
13,2.0,126485.52168552957,0.00031644300682520665,0.00030990057141318765,0.00032298544223722565
13,2.0,138949.5494373136,0.00031686069717284937,0.0003096647381202626,0.00032405665622543616
13,2.0,152641.79671752334,0.00031732013834362416,0.00030940441928183337,0.00032523585740541495
13,2.0,167683.29368110065,0.0003178255676370423,0.00030911694112469127,0.0003265341941493933
13,2.0,184206.99693267164,0.000318381665650902,0.0003087993113819689,0.0003279640199198351
13,2.0,202358.96477251555,0.0003189936053843434,0.0003084481761843992,0.0003295390345842876
13,2.0,222299.64825261955,0.0003196671073311119,0.000308059770164182,0.00033127444449804184
13,2.0,244205.30945486497,0.0003204085014016922,0.0003076298585394754,0.00033318714426390896
13,2.0,268269.57952797273,0.00032122479665186443,0.00030715366969846466,0.0003352959236052642
13,2.0,294705.170255181,0.0003221237599553284,0.0003066258164924259,0.00033762170341823086
13,2.0,323745.754281764,0.0003231140049565484,0.0003060402040755336,0.0003401878058375632
13,2.0,355648.03062231286,0.0003242050928715656,0.00030538992166641245,0.0003430202640767188
13,2.0,390693.99370546127,0.0003254076469839662,0.00030466711503774376,0.0003461481789301886
13,2.0,429193.42601287784,0.0003267334830218127,0.00030386283583960224,0.0003496041302040232
13,2.0,471486.63634573895,0.0003281957580093531,0.00030296686299266767,0.0003534246530260385
13,2.0,517947.46792312124,0.000329809140678039,0.0003019674903025063,0.0003576507910535717
13,2.0,568986.6029018293,0.0003315900071270139,0.00030085127310175864,0.0003623287411522692
13,2.0,625055.1925273977,0.0003335566661516465,0.00029960272503374875,0.0003675106072695442
13,2.0,686648.8450042998,0.0003357296195617421,0.0002982039539755688,0.00037325528514791533
