radius_km,M_thr,W,P_exceed,P_lo,P_hi
8,3.0,19306.977288832495,1.5765166949677223e-14,1.563529725918511e-14,1.5895036640169335e-14
8,3.0,21209.508879201927,1.5765166949677223e-14,1.5622402304314492e-14,1.5907931595039954e-14
8,3.0,23299.51810515372,1.587618925213974e-14,1.5719238734130916e-14,1.603313977014856e-14
8,3.0,25595.479226995332,1.587618925213974e-14,1.5703630523859327e-14,1.604874798042015e-14
8,3.0,28117.68697974231,1.587618925213974e-14,1.5686454726127687e-14,1.606592377815179e-14
8,3.0,30888.435964774784,1.587618925213974e-14,1.566755071347552e-14,1.6084827790803956e-14
8,3.0,33932.217718953296,1.587618925213974e-14,1.5646740741497673e-14,1.6105637762781804e-14
8,3.0,37275.93720314938,1.587618925213974e-14,1.5623827990546265e-14,1.6128550513733212e-14
8,3.0,40949.15062380427,1.587618925213974e-14,1.5598594356617432e-14,1.6153784147662045e-14
8,3.0,44984.32668969444,1.5987211554602254e-14,1.568182025665293e-14,1.629260285255158e-14
8,3.0,49417.13361323838,1.5987211554602254e-14,1.5651192589807177e-14,1.632323051939733e-14
8,3.0,54286.754393238596,1.5987211554602254e-14,1.5617435340231886e-14,1.6356987768972623e-14
8,3.0,59636.23316594637,1.5987211554602254e-14,1.5580216711483502e-14,1.6394206397721006e-14
8,3.0,65512.85568595509,1.609823385706477e-14,1.565018956016065e-14,1.654627815396889e-14
8,3.0,71968.56730011514,1.609823385706477e-14,1.560489741396307e-14,1.659157030016647e-14
8,3.0,79060.43210907701,1.6209256159527285e-14,1.5665925114464777e-14,1.6752587204589794e-14
8,3.0,86851.13737513521,1.6209256159527285e-14,1.5610714099184207e-14,1.6807798219870364e-14
8,3.0,95409.54763499944,1.6209256159527285e-14,1.5549711251272963e-14,1.6868801067781608e-14
8,3.0,104811.31341546852,1.63202784619898e-14,1.5593293580157905e-14,1.7047263343821698e-14
8,3.0,115139.53993264481,1.63202784619898e-14,1.551869154640464e-14,1.7121865377574962e-14
8,3.0,126485.52168552957,1.6431300764452317e-14,1.5547133799436418e-14,1.7315467729468216e-14
8,3.0,138949.5494373136,1.6542323066914832e-14,1.5566677757873993e-14,1.751796837595567e-14
8,3.0,152641.79671752334,1.6542323066914832e-14,1.546526091209066e-14,1.7619385221739005e-14
8,3.0,167683.29368110065,1.6653345369377348e-14,1.5463749359759105e-14,1.784294137899559e-14
8,3.0,184206.99693267164,1.6764367671839864e-14,1.5449782281317677e-14,1.807895306236205e-14
8,3.0,202358.96477251555,1.687538997430238e-14,1.542183539787778e-14,1.8328944550726978e-14
8,3.0,222299.64825261955,1.6986412276764895e-14,1.5378168002390127e-14,1.8594656551139663e-14
8,3.0,244205.30945486497,1.7208456881689926e-14,1.5427808596553587e-14,1.8989105166826266e-14
8,3.0,268269.57952797273,1.7319479184152442e-14,1.534642166142079e-14,1.9292536706884096e-14
8,3.0,294705.170255181,1.7430501486614958e-14,1.5242388399034553e-14,1.9618614574195362e-14
8,3.0,323745.754281764,1.765254609153999e-14,1.522367555633452e-14,2.0081416626745457e-14
8,3.0,355648.03062231286,1.787459069646502e-14,1.5175712643547243e-14,2.0573468749382798e-14
8,3.0,390693.99370546127,1.8096635301390052e-14,1.509436330501983e-14,2.1098907297760273e-14
8,3.0,429193.42601287784,1.8318679906315083e-14,1.4974785704562697e-14,2.166257410806747e-14
8,3.0,471486.63634573895,1.865174681370263e-14,1.492231006071703e-14,2.238118356668823e-14
8,3.0,517947.46792312124,1.8984813721090177e-14,1.4819192171456167e-14,2.3150435270724187e-14
8,3.0,568986.6029018293,1.9317880628477724e-14,1.4657456396070568e-14,2.397830486088488e-14
8,3.0,625055.1925273977,1.9761969838327786e-14,1.4538614862149564e-14,2.4985324814506008e-14
8,3.0,686648.8450042998,2.020605904817785e-14,1.4340246417324782e-14,2.6071871679030916e-14
8,3.0,754312.0063354607,2.0650148258027912e-14,1.404861419189243e-14,2.7251682324163394e-14
8,3.0,828642.7728546843,2.120525977034049e-14,1.3758091862507204e-14,2.8652427678173776e-14
8,3.0,910298.1779915227,2.1871393585115584e-14,1.3448381656477099e-14,3.029440551375407e-14
8,3.0,1000000.0,2.2537527399890678e-14,1.2983560087816016e-14,3.209149471196534e-14
8,4.0,10000.0,0.0,0.0,6.4285142744827324e-27
8,4.0,10985.411419875572,0.0,0.0,7.065339601174062e-27
8,4.0,12067.92640639329,0.0,0.0,7.765613626267541e-27
8,4.0,13257.113655901081,0.0,0.0,8.535733071231764e-27
8,4.0,14563.484775012445,0.0,0.0,9.382755074341296e-27
8,4.0,15998.587196060573,0.0,0.0,1.0314468558097533e-26
8,4.0,17575.10624854793,0.0,0.0,1.1339473952629801e-26
8,4.0,19306.977288832495,0.0,0.0,1.2467272379625884e-26
8,4.0,21209.508879201927,0.0,0.0,1.3708365570791337e-26
8,4.0,23299.51810515372,0.0,0.0,1.507436799432826e-26
8,4.0,25595.479226995332,0.0,0.0,1.657813289844681e-26
8,4.0,28117.68697974231,0.0,0.0,1.8233894259802595e-26
8,4.0,30888.435964774784,0.0,0.0,2.005742695586307e-26
8,4.0,33932.217718953296,0.0,0.0,2.206622787450659e-26
8,4.0,37275.93720314938,0.0,0.0,2.4279721145050684e-26
8,4.0,40949.15062380427,0.0,0.0,2.6719491238863454e-26
8,4.0,44984.32668969444,0.0,0.0,2.940954836519733e-26
8,4.0,49417.13361323838,0.0,0.0,3.2376631404056907e-26
8,4.0,54286.754393238596,0.0,0.0,3.565055460422457e-26
8,4.0,59636.23316594637,0.0,0.0,3.9264605470033894e-26
8,4.0,65512.85568595509,0.0,0.0,4.325600271404866e-26
8,4.0,71968.56730011514,0.0,0.0,4.7666424925708086e-26
8,4.0,79060.43210907701,0.0,0.0,5.254262277555912e-26
8,4.0,86851.13737513521,0.0,0.0,5.793713023834527e-26
8,4.0,95409.54763499944,0.0,0.0,6.390909359988874e-26
8,4.0,104811.31341546852,0.0,0.0,7.052524106993507e-26
8,4.0,115139.53993264481,0.0,0.0,7.786102085769233e-26
8,4.0,126485.52168552957,0.0,0.0,8.600194183760122e-26
8,4.0,138949.5494373136,0.0,0.0,9.504515877431676e-26
8,4.0,152641.79671752334,0.0,0.0,1.051013539210957e-25
8,4.0,167683.29368110065,0.0,0.0,1.1629697921909848e-25
8,4.0,184206.99693267164,0.0,0.0,1.2877693904538642e-25
8,4.0,202358.96477251555,0.0,0.0,1.427078134563847e-25
8,4.0,222299.64825261955,0.0,0.0,1.5828174743709786e-25
8,4.0,244205.30945486497,0.0,0.0,1.7572116450455176e-25
8,4.0,268269.57952797273,0.0,0.0,1.9528450541451139e-25
8,4.0,294705.170255181,0.0,0.0,2.1727324776193384e-25
8,4.0,323745.754281764,0.0,0.0,2.420405341162563e-25
8,4.0,355648.03062231286,0.0,0.0,2.7000183067210463e-25
8,4.0,390693.99370546127,0.0,0.0,3.0164816301473425e-25
8,4.0,429193.42601287784,0.0,0.0,3.3756264125595835e-25
8,4.0,471486.63634573895,0.0,0.0,3.784412084549954e-25
8,4.0,517947.46792312124,0.0,0.0,4.251188448661223e-25
8,4.0,568986.6029018293,0.0,0.0,4.786028657565133e-25
8,4.0,625055.1925273977,0.0,0.0,5.4011550444831955e-25
8,4.0,686648.8450042998,0.0,0.0,6.111487353291108e-25
8,4.0,754312.0063354607,0.0,0.0,6.935353513804188e-25
8,4.0,828642.7728546843,0.0,0.0,7.895417951600727e-25
8,4.0,910298.1779915227,0.0,0.0,9.019903396793524e-25
8,4.0,1000000.0,0.0,0.0,1.034421206981914e-24
8,5.0,10000.0,0.0,0.0,7.33519238003512e-40
8,5.0,10985.411419875572,0.0,0.0,8.062810241510003e-40
8,5.0,12067.92640639329,0.0,0.0,8.863124523549776e-40
8,5.0,13257.113655901081,0.0,0.0,9.743505980856162e-40
8,5.0,14563.484775012445,0.0,0.0,1.0712094915317694e-39
8,5.0,15998.587196060573,0.0,0.0,1.1777886072353726e-39
8,5.0,17575.10624854793,0.0,0.0,1.2950823818727429e-39
8,5.0,19306.977288832495,0.0,0.0,1.424190902469659e-39
8,5.0,21209.508879201927,0.0,0.0,1.5663319302796817e-39
8,5.0,23299.51810515372,0.0,0.0,1.7228544527515092e-39
8,5.0,25595.479226995332,0.0,0.0,1.8952539883448063e-39
8,5.0,28117.68697974231,0.0,0.0,2.0851899075010902e-39
8,5.0,30888.435964774784,0.0,0.0,2.2945050791726977e-39
8,5.0,33932.217718953296,0.0,0.0,2.5252482075877827e-39
8,5.0,37275.93720314938,0.0,0.0,2.7796992904150986e-39
8,5.0,40949.15062380427,0.0,0.0,3.0603987096963335e-39
8,5.0,44984.32668969444,0.0,0.0,3.3701805639634254e-39
8,5.0,49417.13361323838,0.0,0.0,3.712210967747298e-39
8,5.0,54286.754393238596,0.0,0.0,4.090032188105987e-39
8,5.0,59636.23316594637,0.0,0.0,4.507613662979124e-39
8,5.0,65512.85568595509,0.0,0.0,4.969411160861264e-39
8,5.0,71968.56730011514,0.0,0.0,5.480435605268573e-39
8,5.0,79060.43210907701,0.0,0.0,6.046333413214957e-39
8,5.0,86851.13737513521,0.0,0.0,6.673480600291625e-39
8,5.0,95409.54763499944,0.0,0.0,7.369093406343057e-39
8,5.0,104811.31341546852,0.0,0.0,8.141358821352617e-39
8,5.0,115139.53993264481,0.0,0.0,8.99958917489582e-39
8,5.0,126485.52168552957,0.0,0.0,9.954405938436191e-39
8,5.0,138949.5494373136,0.0,0.0,1.1017959135308588e-38
8,5.0,152641.79671752334,0.0,0.0,1.2204190333917688e-38
8,5.0,167683.29368110065,0.0,0.0,1.352914921499229e-38
8,5.0,184206.99693267164,0.0,0.0,1.5011376285655435e-38
8,5.0,202358.96477251555,0.0,0.0,1.6672367637649346e-38
8,5.0,222299.64825261955,0.0,0.0,1.8537141950479375e-38
8,5.0,244205.30945486497,0.0,0.0,2.0634935541191236e-38
8,5.0,268269.57952797273,0.0,0.0,2.3000058594020134e-38
8,5.0,294705.170255181,0.0,0.0,2.5672955356856236e-38
8,5.0,323745.754281764,0.0,0.0,2.8701523882027025e-38
8,5.0,355648.03062231286,0.0,0.0,3.2142767944820955e-38
8,5.0,390693.99370546127,0.0,0.0,3.6064876670356035e-38
8,5.0,429193.42601287784,0.0,0.0,4.0549858354119056e-38
8,5.0,471486.63634573895,0.0,0.0,4.5696897115707556e-38
8,5.0,517947.46792312124,0.0,0.0,5.162665887007744e-38
8,5.0,568986.6029018293,0.0,0.0,5.848685310933115e-38
8,5.0,625055.1925273977,0.0,0.0,6.645946857592517e-38
8,5.0,686648.8450042998,0.0,0.0,7.577025789515778e-38
8,5.0,754312.0063354607,0.0,0.0,8.670126910411433e-38
8,5.0,828642.7728546843,0.0,0.0,9.960754143263741e-38
8,5.0,910298.1779915227,0.0,0.0,1.1493954505986876e-37
8,5.0,1000000.0,0.0,0.0,1.332736208722587e-37
