a_star,psi,ci_low,ci_high,se_boot,B,n,n_clusters,device,radius_km,estimator
1000.0,0.11560892313718796,0.08943997081369162,0.13983052633702756,0.013402931032796819,500,451212,389,cuda,10,xgb_hurdle_gpu_dose_response
10000.0,0.11505990475416183,0.08937665484845639,0.1379097446799278,0.012901978749710698,500,451212,389,cuda,10,xgb_hurdle_gpu_dose_response
100000.0,0.11612807959318161,0.09665057305246591,0.13711898550391197,0.010206403459004981,500,451212,389,cuda,10,xgb_hurdle_gpu_dose_response
1000000.0,0.11253181099891663,0.09580703638494015,0.13036514855921266,0.008740859045556939,500,451212,389,cuda,10,xgb_hurdle_gpu_dose_response
10000000.0,0.12166120857000351,0.09968710839748382,0.1493509989231825,0.012700642533753213,500,451212,389,cuda,10,xgb_hurdle_gpu_dose_response
