radius_km,M_thr,W,P_exceed,P_lo,P_hi
10,2.0,471486.63634573895,1.7926268471746276e-05,1.6095921433605117e-05,1.9756615509887435e-05
10,2.0,517947.46792312124,1.8036054736714213e-05,1.601365219095754e-05,2.0058457282470885e-05
10,2.0,568986.6029018293,1.815739526322968e-05,1.5921513206441207e-05,2.0393277320018155e-05
10,2.0,625055.1925273977,1.82915861329791e-05,1.5818145726345873e-05,2.0765026539612324e-05
10,2.0,686648.8450042998,1.8440085502891e-05,1.5701969960086253e-05,2.117820104569575e-05
10,2.0,754312.0063354607,1.860453728252942e-05,1.5571142794843533e-05,2.163793177021531e-05
10,2.0,828642.7728546843,1.878679894184998e-05,1.542350624079293e-05,2.215009164290703e-05
10,2.0,910298.1779915227,1.898897430263613e-05,1.5256524336750077e-05,2.272142426852218e-05
10,2.0,1000000.0,1.921345235977867e-05,1.506720562181246e-05,2.335969909774488e-05
10,3.0,10000.0,1.1411338540767701e-10,1.1374478566242786e-10,1.1448198515292617e-10
10,3.0,10985.411419875572,1.1413536782356459e-10,1.1373036942236582e-10,1.1454036622476337e-10
10,3.0,12067.92640639329,1.1415968170780388e-10,1.1371468206543425e-10,1.1460468135017351e-10
10,3.0,13257.113655901081,1.1418621603809243e-10,1.1369725428918478e-10,1.1467517778700007e-10
10,3.0,14563.484775012445,1.1421552592594253e-10,1.1367824694003808e-10,1.1475280491184698e-10
10,3.0,15998.587196060573,1.142476113713542e-10,1.1365722608080319e-10,1.148379966619052e-10
10,3.0,17575.10624854793,1.1428291646353728e-10,1.1363415811151817e-10,1.1493167481555638e-10
10,3.0,19306.977288832495,1.1432177426939916e-10,1.1360885014048461e-10,1.150346983983137e-10
10,3.0,21209.508879201927,1.1436440683354476e-10,1.1358094497868836e-10,1.1514786868840117e-10
10,3.0,23299.51810515372,1.1441125824518394e-10,1.1355024865589867e-10,1.1527226783446921e-10
10,3.0,25595.479226995332,1.1446277259352655e-10,1.1351650221539705e-10,1.1540904297165605e-10
10,3.0,28117.68697974231,1.1451939396778243e-10,1.1347937487015043e-10,1.1555941306541444e-10
10,3.0,30888.435964774784,1.1458156645716144e-10,1.134384563924997e-10,1.1572467652182319e-10
10,3.0,33932.217718953296,1.1464995619547835e-10,1.1339347068703529e-10,1.1590644170392142e-10
10,3.0,37275.93720314938,1.1472511829424548e-10,1.1334393328212351e-10,1.1610630330636744e-10
10,3.0,40949.15062380427,1.1480782990958005e-10,1.1328947386128417e-10,1.1632618595787593e-10
10,3.0,44984.32668969444,1.1489864615299439e-10,1.1322938040201513e-10,1.1656791190397364e-10
10,3.0,49417.13361323838,1.1499856622521065e-10,1.1316325213724529e-10,1.16833880313176e-10
10,3.0,54286.754393238596,1.1510836728234608e-10,1.1309031865956567e-10,1.1712641590512648e-10
10,3.0,59636.23316594637,1.1522904852512283e-10,1.1300986743997211e-10,1.1744822961027356e-10
10,3.0,65512.85568595509,1.1536194222117047e-10,1.1292133621716135e-10,1.178025482251796e-10
10,3.0,71968.56730011514,1.1550793654890867e-10,1.1282351485025855e-10,1.181923582475588e-10
10,3.0,79060.43210907701,1.1566858582057193e-10,1.1271563184753735e-10,1.186215397936065e-10
10,3.0,86851.13737513521,1.1584533332609226e-10,1.1259655040901104e-10,1.1909411624317347e-10
10,3.0,95409.54763499944,1.1603984440000659e-10,1.1246507111093626e-10,1.196146176890769e-10
10,3.0,104811.31341546852,1.1625378437685185e-10,1.1231967533935731e-10,1.201878934143464e-10
10,3.0,115139.53993264481,1.1648926268037485e-10,1.1215893005849601e-10,1.208195953022537e-10
10,3.0,126485.52168552957,1.1674861077892729e-10,1.1198122086489572e-10,1.2151600069295885e-10
10,3.0,138949.5494373136,1.1703404911855841e-10,1.1178436750997498e-10,1.2228373072714187e-10
10,3.0,152641.79671752334,1.1734846427913226e-10,1.1156634202876354e-10,1.2313058652950096e-10
10,3.0,167683.29368110065,1.1769474284051284e-10,1.1132453463698689e-10,1.2406495104403882e-10
10,3.0,184206.99693267164,1.180763264940765e-10,1.1105623034175325e-10,1.2509642264639977e-10
10,3.0,202358.96477251555,1.1849687897580452e-10,1.1075818492759814e-10,1.262355730240109e-10
10,3.0,222299.64825261955,1.1896061913319045e-10,1.104268523171529e-10,1.27494385949228e-10
10,3.0,244205.30945486497,1.1947209888063526e-10,1.1005803925716768e-10,1.2888615850410284e-10
10,3.0,268269.57952797273,1.2003642524405223e-10,1.0964698311958289e-10,1.3042586736852156e-10
10,3.0,294705.170255181,1.206593713831694e-10,1.091882935417327e-10,1.321304492246061e-10
10,3.0,323745.754281764,1.2134726556922715e-10,1.0867564178054388e-10,1.3401888935791042e-10
10,3.0,355648.03062231286,1.22107435274188e-10,1.0810196866052592e-10,1.3611290188785007e-10
10,3.0,390693.99370546127,1.229479851261317e-10,1.0745898212055605e-10,1.3843698813170735e-10
10,3.0,429193.42601287784,1.238776858869528e-10,1.0673671190833597e-10,1.4101865986556965e-10
10,3.0,471486.63634573895,1.2490697365308279e-10,1.0592410866379422e-10,1.4388983864237136e-10
10,3.0,517947.46792312124,1.2604739474397775e-10,1.0500800790470523e-10,1.4708678158325025e-10
10,3.0,568986.6029018293,1.2731182774672334e-10,1.0397277160760867e-10,1.50650883885838e-10
10,3.0,625055.1925273977,1.2871514964984954e-10,1.0280025063112531e-10,1.5463004866857376e-10
10,3.0,686648.8450042998,1.3027423584333064e-10,1.0146892773389979e-10,1.590795439527615e-10
10,3.0,754312.0063354607,1.3200818216319021e-10,9.99530911154424e-11,1.6406327321093803e-10
10,3.0,828642.7728546843,1.3393897102531582e-10,9.822221154189246e-11,1.696557305087392e-10
10,3.0,910298.1779915227,1.3609180449236646e-10,9.623968283406728e-11,1.7594392615066564e-10
10,3.0,1000000.0,1.3849577040758732e-10,9.396151019276765e-11,1.8303003062240698e-10
10,4.0,10000.0,0.0,0.0,3.004748900567988e-20
10,4.0,10985.411419875572,0.0,0.0,3.301678817351673e-20
10,4.0,12067.92640639329,0.0,0.0,3.6280422148272537e-20
10,4.0,13257.113655901081,0.0,0.0,3.9867755017217986e-20
10,4.0,14563.484775012445,0.0,0.0,4.3811119166493526e-20
10,4.0,15998.587196060573,0.0,0.0,4.814612332627382e-20
10,4.0,17575.10624854793,0.0,0.0,5.2911994215955483e-20
10,4.0,19306.977288832495,0.0,0.0,5.815195578122493e-20
10,4.0,21209.508879201927,0.0,0.0,6.391365055230719e-20
10,4.0,23299.51810515372,0.0,0.0,7.024960827385477e-20
10,4.0,25595.479226995332,0.0,0.0,7.721776767697219e-20
10,4.0,28117.68697974231,0.0,0.0,8.488205810061219e-20
10,4.0,30888.435964774784,0.0,0.0,9.331304864469391e-20
10,4.0,33932.217718953296,0.0,0.0,1.0258867367684132e-19
10,4.0,37275.93720314938,0.0,0.0,1.1279504484989603e-19
10,4.0,40949.15062380427,0.0,0.0,1.2402736135660353e-19
10,4.0,44984.32668969444,0.0,0.0,1.363909319969077e-19
10,4.0,49417.13361323838,0.0,0.0,1.500023248186784e-19
10,4.0,54286.754393238596,0.0,0.0,1.6499066268244142e-19
10,4.0,59636.23316594637,0.0,0.0,1.8149908617878906e-19
10,4.0,65512.85568595509,0.0,0.0,1.9968640899589597e-19
10,4.0,71968.56730011514,0.0,0.0,2.197289952202715e-19
10,4.0,79060.43210907701,0.0,0.0,2.4182289331147347e-19
10,4.0,86851.13737513521,0.0,0.0,2.661862678132495e-19
10,4.0,95409.54763499944,0.0,0.0,2.9306217748728717e-19
10,4.0,104811.31341546852,0.0,0.0,3.2272175777714075e-19
10,4.0,115139.53993264481,0.0,0.0,3.5546787669842176e-19
10,4.0,126485.52168552957,0.0,0.0,3.9163934686828334e-19
10,4.0,138949.5494373136,0.0,0.0,4.316157930136541e-19
10,4.0,152641.79671752334,0.0,0.0,4.758232946635438e-19
10,4.0,167683.29368110065,0.0,0.0,5.247409487628922e-19
10,4.0,184206.99693267164,0.0,0.0,5.789085278171694e-19
10,4.0,202358.96477251555,0.0,0.0,6.389354473881353e-19
10,4.0,222299.64825261955,0.0,0.0,7.055113042301136e-19
10,4.0,244205.30945486497,0.0,0.0,7.794183055509885e-19
10,4.0,268269.57952797273,0.0,0.0,8.615459839919159e-19
10,4.0,294705.170255181,0.0,0.0,9.529086860829643e-19
10,4.0,323745.754281764,0.0,0.0,1.0546664395476079e-18
10,4.0,355648.03062231286,0.0,0.0,1.1681499539732744e-18
10,4.0,390693.99370546127,0.0,0.0,1.2948906993633948e-18
10,4.0,429193.42601287784,0.0,0.0,1.4366572502907208e-18
10,4.0,471486.63634573895,0.0,0.0,1.5954993962383277e-18
10,4.0,517947.46792312124,0.0,0.0,1.7738019232930687e-18
10,4.0,568986.6029018293,0.0,0.0,1.9743504983591504e-18
10,4.0,625055.1925273977,0.0,0.0,2.200412774795977e-18
10,4.0,686648.8450042998,0.0,0.0,2.455838742851751e-18
10,4.0,754312.0063354607,0.0,0.0,2.7451855450493665e-18
10,4.0,828642.7728546843,0.0,0.0,3.0738735703317758e-18
10,4.0,910298.1779915227,0.0,0.0,3.448382776979648e-18
10,4.0,1000000.0,0.0,0.0,3.876501077571824e-18
10,5.0,10000.0,0.0,0.0,1.985033800820216e-29
10,5.0,10985.411419875572,0.0,0.0,2.1813376993332484e-29
10,5.0,12067.92640639329,0.0,0.0,2.3971298979328718e-29
10,5.0,13257.113655901081,0.0,0.0,2.634360725080394e-29
10,5.0,14563.484775012445,0.0,0.0,2.89517891566843e-29
10,5.0,15998.587196060573,0.0,0.0,3.181952457932971e-29
10,5.0,17575.10624854793,0.0,0.0,3.497291765761557e-29
10,5.0,19306.977288832495,0.0,0.0,3.844075462650089e-29
10,5.0,21209.508879201927,0.0,0.0,4.225479103916085e-29
10,5.0,23299.51810515372,0.0,0.0,4.64500721073803e-29
10,5.0,25595.479226995332,0.0,0.0,5.106529044378287e-29
10,5.0,28117.68697974231,0.0,0.0,5.614318613056637e-29
10,5.0,30888.435964774784,0.0,0.0,6.173099479157403e-29
10,5.0,33932.217718953296,0.0,0.0,6.788095022951654e-29
10,5.0,37275.93720314938,0.0,0.0,7.465084923444425e-29
10,5.0,40949.15062380427,0.0,0.0,8.210468740515243e-29
10,5.0,44984.32668969444,0.0,0.0,9.031337629153283e-29
10,5.0,49417.13361323838,0.0,0.0,9.93555539108248e-29
10,5.0,54286.754393238596,0.0,0.0,1.0931850277334266e-28
10,5.0,59636.23316594637,0.0,0.0,1.202991920460835e-28
10,5.0,65512.85568595509,0.0,0.0,1.3240546347524255e-28
10,5.0,71968.56730011514,0.0,0.0,1.457573842916416e-28
10,5.0,79060.43210907701,0.0,0.0,1.6048879467458444e-28
10,5.0,86851.13737513521,0.0,0.0,1.7674908262019139e-28
10,5.0,95409.54763499944,0.0,0.0,1.9470522546484327e-28
10,5.0,104811.31341546852,0.0,0.0,2.1454414512048908e-28
10,5.0,115139.53993264481,0.0,0.0,2.364754336248168e-28
10,5.0,126485.52168552957,0.0,0.0,2.607345173213485e-28
10,5.0,138949.5494373136,0.0,0.0,2.8758634240348084e-28
10,5.0,152641.79671752334,0.0,0.0,3.1732968237018066e-28
10,5.0,167683.29368110065,0.0,0.0,3.5030219002860626e-28
10,5.0,184206.99693267164,0.0,0.0,3.8688634416875598e-28
10,5.0,202358.96477251555,0.0,0.0,4.2751647538223865e-28
10,5.0,222299.64825261955,0.0,0.0,4.7268709858431625e-28
10,5.0,244205.30945486497,0.0,0.0,5.229628340779315e-28
10,5.0,268269.57952797273,0.0,0.0,5.789902676750709e-28
10,5.0,294705.170255181,0.0,0.0,6.415121876773166e-28
10,5.0,323745.754281764,0.0,0.0,7.1138474798284886e-28
10,5.0,355648.03062231286,0.0,0.0,7.895982496252798e-28
10,5.0,390693.99370546127,0.0,0.0,8.773024175470762e-28
10,5.0,429193.42601287784,0.0,0.0,9.758372886490798e-28
10,5.0,471486.63634573895,0.0,0.0,1.0867711391041291e-27
10,5.0,517947.46792312124,0.0,0.0,1.2119472880236848e-27
10,5.0,568986.6029018293,0.0,0.0,1.353542154312101e-27
10,5.0,625055.1925273977,0.0,0.0,1.5141376601214558e-27
10,5.0,686648.8450042998,0.0,0.0,1.6968120318823803e-27
10,5.0,754312.0063354607,0.0,0.0,1.9052543381923277e-27
10,5.0,828642.7728546843,0.0,0.0,2.143909849439786e-27
10,5.0,910298.1779915227,0.0,0.0,2.4181656867636763e-27
10,5.0,1000000.0,0.0,0.0,2.7345895054654015e-27
