radius_km,M_thr,W,P_exceed,P_lo,P_hi
14,2.0,10000.0,0.000588117682713607,0.0005872259214849554,0.0005890094439422585
14,2.0,10985.411419875572,0.0005881732955043129,0.000587193573508156,0.0005891530175004697
14,2.0,12067.92640639329,0.0005882343940439849,0.0005871580258163067,0.0005893107622716631
14,2.0,13257.113655901081,0.0005883015200636166,0.0005871189605998642,0.000589484079527369
14,2.0,14563.484775012445,0.000588375268916419,0.0005870760282125926,0.0005896745096202454
14,2.0,15998.587196060573,0.0005884562949123318,0.0005870288439276446,0.0005898837458970189
14,2.0,17575.10624854793,0.0005885453171868837,0.0005869769843500569,0.0005901136500237106
14,2.0,19306.977288832495,0.0005886431261620251,0.000586919983449994,0.0005903662688740562
14,2.0,21209.508879201927,0.0005887505906577717,0.0005868573281716926,0.0005906438531438508
14,2.0,23299.51810515372,0.0005888686657236075,0.0005867884535712144,0.0005909488778760006
14,2.0,25595.479226995332,0.0005889984012623639,0.0005867127374264159,0.0005912840650983119
14,2.0,28117.68697974231,0.0005891409515318413,0.0005866294942598467,0.000591652408803836
14,2.0,30888.435964774784,0.0005892975856127691,0.000586537968701357,0.0005920572025241812
14,2.0,33932.217718953296,0.0005894696989485748,0.000586437328114467,0.0005925020697826826
14,2.0,37275.93720314938,0.0005896588260678737,0.0005863266543936886,0.0005929909977420587
14,2.0,40949.15062380427,0.0005898666546170217,0.0005862049348309907,0.0005935283744030527
14,2.0,44984.32668969444,0.000590095040843952,0.0005860710519344011,0.000594119029753503
14,2.0,49417.13361323838,0.0005903460266891702,0.0005859237720630842,0.0005947682813152563
14,2.0,54286.754393238596,0.000590621858660878,0.0005857617327260638,0.0005954819845956922
14,2.0,59636.23316594637,0.0005909250086898465,0.0005855834283663488,0.0005962665890133443
14,2.0,65512.85568595509,0.0005912581971840858,0.0005853871944257708,0.0005971291999424008
14,2.0,71968.56730011514,0.0005916244185316666,0.0005851711894552715,0.0005980776476080617
14,2.0,79060.43210907701,0.0005920269693276969,0.0005849333749946686,0.0005991205636607253
14,2.0,86851.13737513521,0.0005924694796406449,0.0005846714929055889,0.0006002674663757009
14,2.0,95409.54763499944,0.0005929559476693935,0.0005843830397846358,0.0006015288555541512
14,2.0,104811.31341546852,0.0005934907781914855,0.0005840652380243361,0.000602916318358635
14,2.0,115139.53993264481,0.0005940788252556395,0.0005837150030146218,0.0006044426474966572
14,2.0,126485.52168552957,0.0005947254396315715,0.0005833289058876588,0.0006061219733754843
14,2.0,138949.5494373136,0.0005954365216036539,0.0005829031311054844,0.0006079699121018234
14,2.0,152641.79671752334,0.0005962185797754316,0.000582433428061214,0.0006100037314896491
14,2.0,167683.29368110065,0.0005970787966494973,0.0005819150557138843,0.0006122425375851103
14,2.0,184206.99693267164,0.0005980251018591343,0.0005813427190937115,0.000614707484624557
14,2.0,202358.96477251555,0.0005990662540598102,0.0005807104962940915,0.0006174220118255289
14,2.0,222299.64825261955,0.0006002119326412592,0.0005800117542981077,0.0006204121109844107
14,2.0,244205.30945486497,0.0006014728406067427,0.0005792390516679311,0.0006237066295455543
14,2.0,268269.57952797273,0.000602860820176021,0.000578384025727657,0.0006273376146243851
14,2.0,294705.170255181,0.0006043889829275839,0.0005774372613959693,0.0006313407044591985
14,2.0,323745.754281764,0.0006060718565946699,0.0005763881382369712,0.0006357555749523686
14,2.0,355648.03062231286,0.0006079255509930936,0.0005752246515847265,0.0006406264504014607
14,2.0,390693.99370546127,0.0006099679459899976,0.0005739332027183055,0.0006460026892616897
14,2.0,429193.42601287784,0.0006122189049380111,0.0005724983519805935,0.0006519394578954287
14,2.0,471486.63634573895,0.0006147005176265763,0.000570902527403567,0.0006584985078495856
14,2.0,517947.46792312124,0.0006174373775503783,0.0005691256797459481,0.0006657490753548085
14,2.0,568986.6029018293,0.0006204568992086434,0.0005671448727991199,0.000673768925618167
14,2.0,625055.1925273977,0.000623789682257625,0.0005649337952607884,0.0006826455692544616
14,2.0,686648.8450042998,0.0006274699306857423,0.0005624621772754644,0.0006924776840960202
14,2.0,754312.0063354607,0.00063153593683829,0.0005596950907353507,0.0007033767829412293
14,2.0,828642.7728546843,0.000636030642147456,0.0005565921073861179,0.0007154691769087941
14,2.0,910298.1779915227,0.0006410022889246081,0.0005531062824029557,0.0007288982954462605
14,2.0,1000000.0,0.0006465051806722188,0.0005491829230170057,0.000743827438327432
14,3.0,10000.0,2.512188979064689e-07,2.5065358075053885e-07,2.5178421506239894e-07
14,3.0,10985.411419875572,2.512541535937274e-07,2.506330453917925e-07,2.5187526179566227e-07
14,3.0,12067.92640639329,2.5129288883096734e-07,2.5061047447532674e-07,2.5197530318660794e-07
14,3.0,13257.113655901081,2.513354477873264e-07,2.5058566510374377e-07,2.5208523047090906e-07
14,3.0,14563.484775012445,2.513822086047668e-07,2.5055839369767095e-07,2.522060235118626e-07
14,3.0,15998.587196060573,2.514335868397666e-07,2.5052841389691013e-07,2.52338759782623e-07
14,3.0,17575.10624854793,2.514900396821673e-07,2.504954546606049e-07,2.5248462470372973e-07
14,3.0,19306.977288832495,2.5155206950788767e-07,2.504592170594622e-07,2.5264492195631314e-07
14,3.0,21209.508879201927,2.5162022887492697e-07,2.5041937179810206e-07,2.5282108595175187e-07
14,3.0,23299.51810515372,2.51695125186302e-07,2.5037555561109845e-07,2.5301469476150554e-07
14,3.0,25595.479226995332,2.5177742679627357e-07,2.5032736821904026e-07,2.532274853735069e-07
14,3.0,28117.68697974231,2.518678683394171e-07,2.502743675227762e-07,2.53461369156058e-07
14,3.0,30888.435964774784,2.519672581691168e-07,2.502160658080207e-07,2.537184505302129e-07
14,3.0,33932.217718953296,2.520764855740154e-07,2.5015192449951787e-07,2.5400104664851294e-07
14,3.0,37275.93720314938,2.521965289936645e-07,2.5008134853948534e-07,2.543117094478437e-07
14,3.0,40949.15062380427,2.523284652333757e-07,2.500036802239907e-07,2.546532502427607e-07
14,3.0,44984.32668969444,2.524734793452055e-07,2.499181919749078e-07,2.5502876671550313e-07
14,3.0,49417.13361323838,2.5263287595223005e-07,2.4982407860872406e-07,2.5544167329573604e-07
14,3.0,54286.754393238596,2.52808091572021e-07,2.4972044841128646e-07,2.5589573473275554e-07
14,3.0,59636.23316594637,2.530007081613661e-07,2.4960631295763193e-07,2.563951033651003e-07
14,3.0,65512.85568595509,2.5321246854836943e-07,2.4948057601794763e-07,2.5694436107879123e-07
14,3.0,71968.56730011514,2.5344529308579666e-07,2.493420205089715e-07,2.575485656626218e-07
14,3.0,79060.43210907701,2.5370129841384426e-07,2.491892939462841e-07,2.5821330288140443e-07
14,3.0,86851.13737513521,2.5398281811028767e-07,2.490208916741274e-07,2.589447445464479e-07
14,3.0,95409.54763499944,2.542924264492541e-07,2.4883513851156585e-07,2.5974971438694233e-07
14,3.0,104811.31341546852,2.5463296338124053e-07,2.4863016624899824e-07,2.606357605134828e-07
14,3.0,115139.53993264481,2.550075641760685e-07,2.4840388964372185e-07,2.616112387084152e-07
14,3.0,126485.52168552957,2.5541969106424034e-07,2.4815397732062133e-07,2.6268540480785935e-07
14,3.0,138949.5494373136,2.5587316987429887e-07,2.478778194830574e-07,2.6386852026554035e-07
14,3.0,152641.79671752334,2.563722297788118e-07,2.4757248925838493e-07,2.6517197029923867e-07
14,3.0,167683.29368110065,2.569215495906718e-07,2.472346995962318e-07,2.666083995851118e-07
14,3.0,184206.99693267164,2.575263082782442e-07,2.4686075158055305e-07,2.6819186497593533e-07
14,3.0,202358.96477251555,2.5819224291900866e-07,2.464464752239902e-07,2.6993801061402713e-07
14,3.0,222299.64825261955,2.589257134255618e-07,2.459871595102551e-07,2.718642673408685e-07
14,3.0,244205.30945486497,2.5973377693055966e-07,2.454774714952591e-07,2.739900823658602e-07
14,3.0,268269.57952797273,2.6062427094242224e-07,2.4491135988288483e-07,2.7633718200195966e-07
14,3.0,294705.170255181,2.6160590860246913e-07,2.442819419504204e-07,2.789298752545179e-07
14,3.0,323745.754281764,2.626883874867758e-07,2.43581369877369e-07,2.817954050961826e-07
14,3.0,355648.03062231286,2.6388251317399636e-07,2.4280067115730924e-07,2.849643551906835e-07
14,3.0,390693.99370546127,2.652003425751559e-07,2.4192956012127075e-07,2.8847112502904105e-07
14,3.0,429193.42601287784,2.6665534680336833e-07,2.409562106115063e-07,2.9235448299523036e-07
14,3.0,471486.63634573895,2.682626009109512e-07,2.3986698518496734e-07,2.966582166369351e-07
14,3.0,517947.46792312124,2.7003900215927246e-07,2.3864610779815517e-07,3.0143189652038974e-07
14,3.0,568986.6029018293,2.72003525036979e-07,2.3727526999934848e-07,3.067317800746095e-07
14,3.0,625055.1925273977,2.7417751702341064e-07,2.357331520479873e-07,3.12621881998834e-07
14,3.0,686648.8450042998,2.7658504619942903e-07,2.3399484192460055e-07,3.191752504742575e-07
14,3.0,754312.0063354607,2.792533085882454e-07,2.3203112489244751e-07,3.2647549228404324e-07
14,3.0,828642.7728546843,2.8221310910403474e-07,2.2980761320570326e-07,3.346186050023662e-07
14,3.0,910298.1779915227,2.8549943087430307e-07,2.272836747970302e-07,3.4371518695157594e-07
14,3.0,1000000.0,2.891521130310437e-07,2.2441111005210183e-07,3.538931160099856e-07
14,4.0,10000.0,5.0113246885530316e-12,4.99629042148237e-12,5.0263589556236934e-12
14,4.0,10985.411419875572,5.012212866972732e-12,4.9956940787104976e-12,5.028731655234966e-12
14,4.0,12067.92640639329,5.013212067694894e-12,4.9950618451073064e-12,5.031362290282482e-12
14,4.0,13257.113655901081,5.014433313021982e-12,4.994490136162044e-12,5.03437648988192e-12
14,4.0,14563.484775012445,5.01565455834907e-12,4.993740834164542e-12,5.037568282533597e-12
14,4.0,15998.587196060573,5.01698682597862e-12,4.992907271939205e-12,5.041066380018035e-12
14,4.0,17575.10624854793,5.018541138213095e-12,4.99208099990382e-12,5.0450012765223705e-12
14,4.0,19306.977288832495,5.02009545044757e-12,4.991018535360075e-12,5.049172365535066e-12
14,4.0,21209.508879201927,5.021982829589433e-12,4.990029337297629e-12,5.053936321881237e-12
14,4.0,23299.51810515372,5.023981231033758e-12,4.988865357631528e-12,5.059097104435989e-12
14,4.0,25595.479226995332,5.026090654780546e-12,4.987497946847715e-12,5.064683362713377e-12
14,4.0,28117.68697974231,5.0285331454347215e-12,4.986117575837598e-12,5.070948715031845e-12
14,4.0,30888.435964774784,5.031197680693822e-12,4.984578415164281e-12,5.0778169462233624e-12
14,4.0,33932.217718953296,5.034084260557847e-12,4.982842080166946e-12,5.085326440948749e-12
14,4.0,37275.93720314938,5.03730390732926e-12,4.980977247602782e-12,5.093630567055739e-12
14,4.0,40949.15062380427,5.040856621008061e-12,4.978937183433762e-12,5.1027760585823595e-12
14,4.0,44984.32668969444,5.044631379291786e-12,4.976559265236329e-12,5.112703493347244e-12
14,4.0,49417.13361323838,5.048961249087824e-12,4.974119559550462e-12,5.123802938625187e-12
14,4.0,54286.754393238596,5.05362418579125e-12,4.971333022822269e-12,5.135915348760231e-12
14,4.0,59636.23316594637,5.058731211704526e-12,4.96824100853093e-12,5.149221414878121e-12
14,4.0,65512.85568595509,5.064393349130114e-12,4.964877445845433e-12,5.163909252414795e-12
14,4.0,71968.56730011514,5.070610598068015e-12,4.9611569679005694e-12,5.1800642282354605e-12
14,4.0,79060.43210907701,5.0773829585182284e-12,4.956984975883092e-12,5.1977809411533646e-12
14,4.0,86851.13737513521,5.0849324750856795e-12,4.9524786004760205e-12,5.217386349695338e-12
14,4.0,95409.54763499944,5.093148125467906e-12,4.947410363298056e-12,5.238885887637755e-12
14,4.0,104811.31341546852,5.102251954269832e-12,4.941872917494924e-12,5.26263099104474e-12
14,4.0,115139.53993264481,5.112243961491458e-12,4.9357223505259314e-12,5.288765572456985e-12
14,4.0,126485.52168552957,5.12334619173771e-12,4.929020464058156e-12,5.317671919417264e-12
14,4.0,138949.5494373136,5.135447622706124e-12,4.921477592548672e-12,5.349417652863576e-12
14,4.0,152641.79671752334,5.148770299001626e-12,4.9131163625166966e-12,5.384424235486555e-12
14,4.0,167683.29368110065,5.1635362652291406e-12,4.903935893815802e-12,5.423136636642479e-12
14,4.0,184206.99693267164,5.179745521388668e-12,4.8936866028162874e-12,5.465804439961048e-12
14,4.0,202358.96477251555,5.197620112085133e-12,4.882310643087986e-12,5.5129295810822794e-12
14,4.0,222299.64825261955,5.217271059620998e-12,4.8696046020168315e-12,5.564937517225165e-12
14,4.0,244205.30945486497,5.239031430903651e-12,4.855547632310785e-12,5.622515229496518e-12
14,4.0,268269.57952797273,5.2630122482355546e-12,4.839851593594221e-12,5.686172902876888e-12
14,4.0,294705.170255181,5.289435556221633e-12,4.822287351836284e-12,5.7565837606069825e-12
14,4.0,323745.754281764,5.318634421769275e-12,4.802676812242024e-12,5.834592031296526e-12
14,4.0,355648.03062231286,5.350941911785867e-12,4.780772482824038e-12,5.921111340747696e-12
14,4.0,390693.99370546127,5.3865800708763345e-12,4.7561352858281594e-12,6.01702485592451e-12
14,4.0,429193.42601287784,5.42610401055299e-12,4.728565350678697e-12,6.123642670427283e-12
