radius_km,M_thr,W,P_exceed,P_lo,P_hi
4,2.0,10000.0,0.0,0.0,1.5693869176876209e-19
4,2.0,10985.411419875572,0.0,0.0,1.7246567080243698e-19
4,2.0,12067.92640639329,0.0,0.0,1.8953555774941117e-19
4,2.0,13257.113655901081,0.0,0.0,2.0830306131197748e-19
4,2.0,14563.484775012445,0.0,0.0,2.289386902209919e-19
4,2.0,15998.587196060573,0.0,0.0,2.5163042589901494e-19
4,2.0,17575.10624854793,0.0,0.0,2.765855841950195e-19
4,2.0,19306.977288832495,0.0,0.0,3.0403288993961014e-19
4,2.0,21209.508879201927,0.0,0.0,3.342247915027093e-19
4,2.0,23299.51810515372,0.0,0.0,3.67440046543477e-19
4,2.0,25595.479226995332,0.0,0.0,4.0398661483563673e-19
4,2.0,28117.68697974231,0.0,0.0,4.442048995615599e-19
4,2.0,30888.435964774784,0.0,0.0,4.884713849567416e-19
4,2.0,33932.217718953296,0.0,0.0,5.372027258476524e-19
4,2.0,37275.93720314938,0.0,0.0,5.908603536979261e-19
4,2.0,40949.15062380427,0.0,0.0,6.499556745510256e-19
4,2.0,44984.32668969444,0.0,0.0,7.150559470874322e-19
4,2.0,49417.13361323838,0.0,0.0,7.867909443383301e-19
4,2.0,54286.754393238596,0.0,0.0,8.658605209523184e-19
4,2.0,59636.23316594637,0.0,0.0,9.530432299622219e-19
4,2.0,65512.85568595509,0.0,0.0,1.0492061595674936e-18
4,2.0,71968.56730011514,0.0,0.0,1.1553161925552414e-18
4,2.0,79060.43210907701,0.0,0.0,1.2724529299040683e-18
4,2.0,86851.13737513521,0.0,0.0,1.4018235674404106e-18
4,2.0,95409.54763499944,0.0,0.0,1.5447800721456275e-18
4,2.0,104811.31341546852,0.0,0.0,1.7028390753576006e-18
4,2.0,115139.53993264481,0.0,0.0,1.8777049868521534e-18
4,2.0,126485.52168552957,0.0,0.0,2.071296940658876e-18
4,2.0,138949.5494373136,0.0,0.0,2.285780315598563e-18
4,2.0,152641.79671752334,0.0,0.0,2.5236037374937585e-18
4,2.0,167683.29368110065,0.0,0.0,2.787542674236191e-18
4,2.0,184206.99693267164,0.0,0.0,3.0807509902801827e-18
4,2.0,202358.96477251555,0.0,0.0,3.4068221477781387e-18
4,2.0,222299.64825261955,0.0,0.0,3.769862145858127e-18
4,2.0,244205.30945486497,0.0,0.0,4.174576801512479e-18
4,2.0,268269.57952797273,0.0,0.0,4.626376626863402e-18
4,2.0,294705.170255181,0.0,0.0,5.131503390038205e-18
4,2.0,323745.754281764,0.0,0.0,5.697183516176302e-18
4,2.0,355648.03062231286,0.0,0.0,6.331814865630184e-18
4,2.0,390693.99370546127,0.0,0.0,7.045195218348478e-18
4,2.0,429193.42601287784,0.0,0.0,7.848803132281835e-18
4,2.0,471486.63634573895,0.0,0.0,8.756144914070342e-18
4,2.0,517947.46792312124,0.0,0.0,9.78318549540266e-18
4,2.0,568986.6029018293,0.0,0.0,1.0948886397782183e-17
4,2.0,625055.1925273977,0.0,0.0,1.2275881177856074e-17
4,2.0,686648.8450042998,0.0,0.0,1.3791328455425523e-17
4,2.0,754312.0063354607,0.0,0.0,1.5527995797028278e-17
4,2.0,828642.7728546843,0.0,0.0,1.7525645725412465e-17
4,2.0,910298.1779915227,0.0,0.0,1.9832819908182628e-17
4,2.0,1000000.0,0.0,0.0,2.2509151980854105e-17
4,3.0,10000.0,0.0,0.0,8.754358205224114e-39
4,3.0,10985.411419875572,0.0,0.0,9.622238482901196e-39
4,3.0,12067.92640639329,0.0,0.0,1.0576722827460129e-38
4,3.0,13257.113655901081,0.0,0.0,1.1626570246009113e-38
4,3.0,14563.484775012445,0.0,0.0,1.278144976466541e-38
4,3.0,15998.587196060573,0.0,0.0,1.405203992499236e-38
4,3.0,17575.10624854793,0.0,0.0,1.5450140156822073e-38
4,3.0,19306.977288832495,0.0,0.0,1.6988795639617435e-38
4,3.0,21209.508879201927,0.0,0.0,1.868243751919475e-38
4,3.0,23299.51810515372,0.0,0.0,2.0547040647624012e-38
4,3.0,25595.479226995332,0.0,0.0,2.2600301371003107e-38
4,3.0,28117.68697974231,0.0,0.0,2.486183831400402e-38
