radius_km,M_thr,W,P_exceed,P_lo,P_hi
2,5.0,244205.30945486497,0.0,0.0,4.732574846887445e-292
2,5.0,268269.57952797273,0.0,0.0,5.380916324194975e-292
2,5.0,294705.170255181,0.0,0.0,6.138849467191571e-292
2,5.0,323745.754281764,0.0,0.0,7.029665948081845e-292
2,5.0,355648.03062231286,0.0,0.0,8.082739376348152e-292
2,5.0,390693.99370546127,0.0,0.0,9.335413093826294e-292
2,5.0,429193.42601287784,0.0,0.0,1.0835567999730795e-291
2,5.0,471486.63634573895,0.0,0.0,1.26451503099644e-291
2,5.0,517947.46792312124,0.0,0.0,1.4845069319612961e-291
2,5.0,568986.6029018293,0.0,0.0,1.7542073182729493e-291
2,5.0,625055.1925273977,0.0,0.0,2.0878515691158426e-291
2,5.0,686648.8450042998,0.0,0.0,2.5046403381365785e-291
2,5.0,754312.0063354607,0.0,0.0,3.030786718299e-291
2,5.0,828642.7728546843,0.0,0.0,3.70254175420103e-291
2,5.0,910298.1779915227,0.0,0.0,4.5707328443859435e-291
2,5.0,1000000.0,0.0,0.0,5.707680036905833e-291
