a_star,psi,ci_low,ci_high,se_boot,B,n,n_clusters,device,radius_km,estimator
1000.0,0.08074359595775604,0.055343862529844044,0.0955745279788971,0.010529716605357668,500,451212,389,cuda,8,xgb_hurdle_gpu_dose_response
10000.0,0.07989780604839325,0.05866099335253239,0.0956271018832922,0.009683775159633506,500,451212,389,cuda,8,xgb_hurdle_gpu_dose_response
100000.0,0.08129602670669556,0.06509298291057349,0.09637893103063107,0.00857224944252141,500,451212,389,cuda,8,xgb_hurdle_gpu_dose_response
1000000.0,0.07696272432804108,0.06217612810432911,0.09293170776218175,0.007580641510142434,500,451212,389,cuda,8,xgb_hurdle_gpu_dose_response
10000000.0,0.08575809746980667,0.06688666641712189,0.10987650360912084,0.010575592399357271,500,451212,389,cuda,8,xgb_hurdle_gpu_dose_response
