radius_km,window_days,shift_pct,treatment_col,n,n_clusters,psi,se_iid,se_cluster,ci_low,ci_high,pval,epsilon,psi_under_shift,psi_no_shift,mean_H,max_H,elapsed_sec
7,365,0.1,cum_vol_365d_BBL,451212,389,-0.009892106613080584,0.0013052978832256252,0.003433029279661121,-0.016620720359087866,-0.0031634928670733024,0.003958484263744788,-0.000127934804411492,0.057089726206159416,0.06698183281924,0.8603814837026922,863.4282502203836,3070.2342908382416
