radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
10,451212,1568,389,32993,5,15,5.414220528408467e-06,2.4869414323400264e-06,28,52,0.1,0.0008198741364165282,0.000785202428762575,3.286889539655778e-05,1.8028122573954225e-06,6.711905450370799e-06,0.00021709426764946377,32.34465521820937,0.00039437719057348024,0.0012453710822595762,3.7765812303268955,0.00015899572160593678,0.0,43.249594219525655,48.11495772600174,hurdle_gpu_hal_active_set_full_n_cv
