radius_km,window_days,shift_pct,n,n_clusters,psi,ci_low,ci_high,se_boot,B,device,elapsed_sec,estimator
8,365,0.1,451212,389,0.0003507790679577738,-0.00029792083587381056,0.001344183058245107,0.0004213365590926986,500,cuda,437.00936007499695,xgb_hurdle_gpu
