radius_km,n,p,n_clusters,n_positives,n_folds,n_lambdas,lambda_pos_cv,lambda_mag_cv,n_active_pos,n_active_mag,shift_pct,psi_total,psi_freq,psi_mag,psi_cross,se_iid_mean,se_cluster_mean,design_effect,ci_low,ci_high,z,pval,stage1_cv_min,stage2_cv_min,total_wall_min,estimator
17,451212,1627,389,70467,5,15,7.953895104242442e-08,2.135722403334706e-06,306,58,0.1,0.0013155405779650704,0.0014113680711714271,-9.312063200395219e-05,-2.706861202404676e-06,2.8453294051657373e-05,0.0005725282911309209,20.121687495707434,0.00019340574721820247,0.0024376754087119382,2.2977739237417767,0.021574659639024052,0.0,29.39646338224411,40.91586008071899,hurdle_gpu_hal_active_set_full_n_cv
